"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"1768","MANA KARTHVAYAM","APTEL/2009/29395","29-10-2009","Telugu","Daily","JANAKIRAM C.R.","JANAKI RAM C.R.","Andhra Pradesh","Medak","View        registration details for MANA KARTHVAYAM (APTEL/2009/29395)"
"1769","MANA MUDIRAAJ","APTEL/2013/48116","18-02-2013","Telugu","Monthly","PITTALA RAMAKRISHNA","PITTALA RAMAKRISHNA","Andhra Pradesh","Nalgonda","View        registration details for MANA MUDIRAAJ (APTEL/2013/48116)"
"1770","MANA NIRNAYAM","APTEL/2023/87786","08-07-2024","TELUGU","Daily","REGULAVALASA SURESH","REGULAVALASA SURESH","Andhra Pradesh","","View        registration details for MANA NIRNAYAM (APTEL/2023/87786)"
"1771","MANA PANCHAYATI","APTEL/2013/54349","30-01-2014","Telugu","Monthly","MADDU SRINIVASA RAO","MADDU SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for MANA PANCHAYATI (APTEL/2013/54349)"
"1772","MANA RAITU VANI","APTEL/2023/85165","06-07-2023","Telugu","Monthly","MARRAPU SURYANARAYANA","AP RAITU SANGAM","Andhra Pradesh","Guntur","View        registration details for MANA RAITU VANI (APTEL/2023/85165)"
"1773","Mana Rajadhani Rakshana","APTEL/25/A5250","17-12-2025","Telugu","Daily","GAVINI NARENDRANADH DATHU","GAVINI NARENDRANADH DATHU","Andhra Pradesh","Bapatla","View        registration details for Mana Rajadhani Rakshana  (APTEL/25/A5250)"
"1774","MANA SABHA","APTEL/2011/42462","21-05-2012","Telugu","Daily","D. MUTHAIAH","D. MUTHAIAH","Andhra Pradesh","Hyderabad","View        registration details for MANA SABHA (APTEL/2011/42462)"
"1775","MANA SIMHAPURI","APTEL/25/A4635","03-12-2025","Telugu","Monthly","Pattapalli Nagaraju","Pattapalli Nagaraju","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANA SIMHAPURI  (APTEL/25/A4635)"
"1776","MANA SWARABHISHEKAM","APTEL/26/A1207","17-02-2026","Telugu","Monthly","SAPPARAPU VIJAYA BALA KUMAR","SAPPARAPU VIJAYA BALA KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for MANA SWARABHISHEKAM (APTEL/26/A1207)"
"1777","MANA TELANGANA","TELTEL/2012/42234","15-05-2012","Telugu","Daily","TUMU MOHAN RAO","M/S. MOVEON MEDIA PVT. LTD.","Andhra Pradesh","Hyderabad","View        registration details for MANA TELANGANA (TELTEL/2012/42234)"
"1778","MANA TELUGU PATRIKA","APTEL/2023/88706","27-08-2024","TELUGU","Monthly","SHAIK ABDUL JALEEL","SHAIK ABDUL JALEEL","Andhra Pradesh","Kurnool","View        registration details for MANA TELUGU PATRIKA (APTEL/2023/88706)"
"1779","MANA TELUGU PATRIKA","APTEL/25/A4328","25-11-2025","TELUGU","Daily (Monday To Saturday)","SHAIK ABDUL JALEEL","SHAIK ABDUL JALEEL","Andhra Pradesh","Nandyal","View        registration details for MANA TELUGU PATRIKA (APTEL/25/A4328)"
"1780","MANA TELUGU THALLI","APTEL/2015/69792","23-12-2016","Telugu","Weekly","MEKAPATI MALYADRI","MEKAPATI MALYADRI","Andhra Pradesh","Prakasam","View        registration details for MANA TELUGU THALLI (APTEL/2015/69792)"
"1781","MANA UDAYAM","APTEL/2009/28735","13-08-2009","Telugu","Daily","T. VENKAT RAMULU","T. VENKAT RAMULU","Andhra Pradesh","Mahbubnagar","View        registration details for MANA UDAYAM (APTEL/2009/28735)"
"1782","MANA UOOPIRI","APTEL/2013/48483","06-03-2013","Telugu","Daily","MOHD. RAIZUDDIN","MOHD. RIAZUDDIN","Andhra Pradesh","Nalgonda","View        registration details for MANA UOOPIRI (APTEL/2013/48483)"
"1783","MANA UOOPIRI","APTEL/2013/51639","23-08-2013","Telugu","Monthly","MOHD. RIAZUDDIN","MOHD. RIAZUDDIN","Andhra Pradesh","Nalgonda","View        registration details for MANA UOOPIRI (APTEL/2013/51639)"
"1784","MANA VARTHA","APTEL/25/A3768","07-11-2025","Telugu","Daily","MURUKURTHI CHAKRARAO","MURUKURTHI CHAKRARAO","Andhra Pradesh","East Godavari","View        registration details for MANA VARTHA (APTEL/25/A3768)"
"1785","MANA VEDIKA","APTEL/2009/29107","05-10-2009","Telugu","Daily","KOTAGIRI DAIVADEENAM","KOTAGIRI DAIVADEENAM","Andhra Pradesh","Nalgonda","View        registration details for MANA VEDIKA (APTEL/2009/29107)"
"1786","MANA VEEKSHITA","APTEL/2023/87774","08-07-2024","TELUGU","Monthly","APPIKONDA GANESWARA RAO","APPIKONDA GANESWARA RAO","Andhra Pradesh","","View        registration details for MANA VEEKSHITA (APTEL/2023/87774)"
"1787","MANA VIKSIT BHARAT","APTEL/26/A1685","18-03-2026","Telugu","Monthly","JERRIPOTHULA GOPI","JERRIPOTHULA GOPI","Andhra Pradesh","Visakhapatnam","View        registration details for MANA VIKSIT BHARAT (APTEL/26/A1685)"
"1788","MANA ZILLA","APTEL/2022/83941","21-04-2023","Telugu","Thrice a week","AMPILI SANKARA RAO","AMPILI SANKARA RAO","Andhra Pradesh","Srikakulam","View        registration details for MANA ZILLA (APTEL/2022/83941)"
"1789","MANAA DHYASA","APTEL/25/A4300","25-11-2025","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Krishna","View        registration details for MANAA DHYASA (APTEL/25/A4300)"
"1790","MANAA DHYASA","APTEL/25/A4263","21-11-2025","Telugu","Daily Evening","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Guntur","View        registration details for MANAA DHYASA (APTEL/25/A4263)"
"1791","MANAA DHYASA","APTEL/26/A1506","16-03-2026","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Visakhapatnam","View        registration details for MANAA DHYASA (APTEL/26/A1506)"
"1792","MANAA DHYASA","APTEL/26/A0297","13-01-2026","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Prakasam","View        registration details for MANAA DHYASA (APTEL/26/A0297)"
"1793","MANAA DHYASA","APTEL/25/A4299","25-11-2025","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Ananthapur","View        registration details for MANAA DHYASA (APTEL/25/A4299)"
"1794","MANAA DHYASA","APTEL/25/A2177","11-08-2025","Telugu","Daily Evening","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Chittoor","View        registration details for MANAA DHYASA (APTEL/25/A2177)"
"1795","MANAA DHYASA","APTEL/25/A5136","15-12-2025","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","East Godavari","View        registration details for MANAA DHYASA (APTEL/25/A5136)"
"1796","MANAA DHYASA","APTEL/26/A1507","16-03-2026","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Vizianagaram","View        registration details for MANAA DHYASA (APTEL/26/A1507)"
"1797","MANAA DHYASA","APTEL/25/A3824","11-11-2025","Telugu","Daily Evening","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Y.S.R.","View        registration details for MANAA DHYASA (APTEL/25/A3824)"
"1798","MANAA DHYASA","APTEL/26/A1050","13-02-2026","Telugu","Daily","Chandrasekhar S","Chandrasekhar S","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANAA DHYASA (APTEL/26/A1050)"
"1799","MANABHARATHAM","APTEL/2011/42048","07-05-2012","Telugu","Weekly","MURE. HEMALATHA","MURE HEMALATHA","Andhra Pradesh","Chittoor","View        registration details for MANABHARATHAM (APTEL/2011/42048)"
"1800","MANABHOOMI","APTEL/2006/18268","05-01-2007","Telugu","Daily","P. SATYANARAYANA","P. SATYANARAYANA","Andhra Pradesh","Visakhapatnam","View        registration details for MANABHOOMI (APTEL/2006/18268)"
"1801","MANABHOOMI","APTEL/2007/21724","01-11-2007","Telugu","Weekly","P. SATYANARAYANA","P. SATYANARAYANA","Andhra Pradesh","Visakhapatnam","View        registration details for MANABHOOMI (APTEL/2007/21724)"
"1802","MANADE VARTHAPATRIKA","APTEL/25/A4596","02-12-2025","Telugu","Daily","GONDU MANIKUMAR","GONDU MANIKUMAR","Andhra Pradesh","Srikakulam","View        registration details for MANADE VARTHAPATRIKA (APTEL/25/A4596)"
"1803","MANADHI NUTHANA  PRAJA SAMKALPAM","APTEL/26/A1087","13-02-2026","Telugu","Fortnightly","KANCHARLA SESHAGIRI","KANCHARLA SESHAGIRI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANADHI NUTHANA  PRAJA SAMKALPAM  (APTEL/26/A1087)"
"1804","MANADHI PRAJALAVAKU","APTEL/25/A3805","10-11-2025","Telugu","Weekly","Kaniappan Dinakaran","Kaniappan Dinakaran","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANADHI PRAJALAVAKU (APTEL/25/A3805)"
"1805","MANAJANA PRAGATHI","APTEL/2021/80174","06-08-2021","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Y.S.R.","View        registration details for MANAJANA PRAGATHI (APTEL/2021/80174)"
"1806","MANAJANA PRAGATHI","APTEL/26/A1433","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Visakhapatnam","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1433)"
"1807","MANAJANA PRAGATHI","APTEL/26/A1432","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1432)"
"1808","MANAJANA PRAGATHI","APTEL/26/A1430","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Ananthapur","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1430)"
"1809","MANAJANA PRAGATHI","APTEL/26/A1428","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Krishna","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1428)"
"1810","MANAJANA PRAGATHI","APTEL/26/A1906","24-03-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Kurnool","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1906)"
"1811","MANAJANA PRAGATHI","APTEL/26/A1905","24-03-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Chittoor","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1905)"
"1812","MANAJANA PRAGATHI","APTEL/26/A1431","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Guntur","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1431)"
"1813","MANAJANA PRAGATHI","APTEL/26/A1539","16-03-2026","Telugu","Monthly","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Y.S.R.","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1539)"
"1814","MANAJANA PRAGATHI","APTEL/26/A1429","25-02-2026","Telugu","Daily","YADATI VIVEKANANDA REDDY YADAV","YADATI VIVEKANANDA REDDY YADAV","Andhra Pradesh","Prakasam","View        registration details for MANAJANA PRAGATHI (APTEL/26/A1429)"
"1815","MANAJANAM SAMAJIKA SEVA","APTEL/2017/73394","21-09-2017","Telugu","Monthly","JANAPALA GOVINDARAO","JANAPALA GOVINDARAO","Andhra Pradesh","Srikakulam","View        registration details for MANAJANAM SAMAJIKA SEVA (APTEL/2017/73394)"
"1816","manakosam prajaprathinidhi","APTEL/25/A2561","16-09-2025","Telugu","Daily","Lolabhattu Sri Veerabhadra Raju","Lolabhattu Sri Veerabhadra Raju","Andhra Pradesh","East Godavari","View        registration details for manakosam prajaprathinidhi (APTEL/25/A2561)"
"1817","MANAM","APTEL/2016/73939","22-11-2017","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Guntur","View        registration details for MANAM (APTEL/2016/73939)"
"1818","MANAM","APTEL/2017/74284","26-12-2017","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for MANAM (APTEL/2017/74284)"
"1819","MANAM","APTEL/2017/75202","11-05-2018","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Y.S.R.","View        registration details for MANAM (APTEL/2017/75202)"
"1820","MANAM","APTEL/2017/74247","21-12-2017","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Anantapur","View        registration details for MANAM (APTEL/2017/74247)"
"1821","MANAM","APTEL/2017/74245","21-12-2017","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","West Godavari","View        registration details for MANAM (APTEL/2017/74245)"
"1822","MANAM","APTEL/2017/74207","18-12-2017","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Kurnool","View        registration details for MANAM (APTEL/2017/74207)"
"1823","MANAM","APTEL/2017/75516","14-06-2018","Telugu","Daily","VUPPARI RAMESH KUMAR","NAVATHARAM PUBLICATIONS PRIVATE LIMITED","Andhra Pradesh","Chittoor","View        registration details for MANAM (APTEL/2017/75516)"
"1824","MANAM NEWS","APTEL/2015/62767","22-06-2015","Telugu","Monthly","TUMMATATI MALLIKARJUNA","TUMMATATI MALLIKARJUNA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANAM NEWS (APTEL/2015/62767)"
"1825","MANAREDDY","APTEL/2018/75564","18-06-2018","Telugu","Monthly","B. VENUGOPAL REDDY","B VENUGOPAL REDDY","Andhra Pradesh","Y.S.R.","View        registration details for MANAREDDY (APTEL/2018/75564)"
"1826","MANASHAKTI","APTEL/2023/89964","05-11-2024","TELUGU","Monthly","HANUMALASETTY SANKAR RAO","HANUMALASETTY SANKAR RAO","Andhra Pradesh","Vizianagaram","View        registration details for MANASHAKTI (APTEL/2023/89964)"
"1827","MANASULO MATA","APTEL/25/A2169","11-08-2025","Telugu","Daily","KANCHARLA UPENDRA","KANCHARLA UPENDRA","Andhra Pradesh","Visakhapatnam","View        registration details for MANASULO MATA (APTEL/25/A2169)"
"1828","MANASWATHI JATIYAPATRIKA","APTEL/26/A3830","18-05-2026","Telugu","Monthly","BASIREDDY RAMANA REDDY","BASIREDDY RAMANA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for MANASWATHI JATIYAPATRIKA (APTEL/26/A3830)"
"1829","MANASWI","APTEL/2011/41565","11-04-2012","Telugu","Monthly","OTHUKOLU MARKANDEYULU","OTHUKOLU MARKANDEYULU","Andhra Pradesh","Guntur","View        registration details for MANASWI (APTEL/2011/41565)"
"1830","MANATELUGU PRAPANCHAM","APTEL/2013/49487","03-05-2013","Telugu","Fortnightly","N. PURUSHOTHAM","N. PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for MANATELUGU PRAPANCHAM (APTEL/2013/49487)"
"1831","MANATHARAM VANDE MATARAM","APTEL/2022/82984","25-11-2022","Telugu","Daily","BHASKARA RAO MARRI","BHASKARA RAO MARRI","Andhra Pradesh","Guntur","View        registration details for MANATHARAM VANDE MATARAM (APTEL/2022/82984)"
"1832","MANAVA HAKKULU","APTEL/2001/03881","12-06-2001","Telugu","Monthly","M. SHYAM PRASAD","M. SHYAM PRASAD","Andhra Pradesh","Visakhapatnam","View        registration details for MANAVA HAKKULU (APTEL/2001/03881)"
"1833","MANAVA KALYANAM","APTEL/1978/03062","16-03-2001","Telugu","Fortnightly","SUNKARA SUDHAKAR","SUNKARA SUDHAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANAVA KALYANAM (APTEL/1978/03062)"
"1834","MANAVOORI RAJAKIYAM","APTEL/26/A3972","20-05-2026","Telugu","Monthly","SURADA SAI LAXMI","SURADA SAI LAXMI","Andhra Pradesh","Srikakulam","View        registration details for MANAVOORI RAJAKIYAM (APTEL/26/A3972)"
"1835","MANCHERIAL NAGARA","APTEL/2013/51244","01-08-2013","Telugu","Fortnightly","CHANDA KIRAN KUMAR","CHANDA KIRAN KUMAR","Andhra Pradesh","Adilabad","View        registration details for MANCHERIAL NAGARA (APTEL/2013/51244)"
"1836","MANCHI BRAHMASTHRAM","APTEL/2023/88049","25-07-2024","TELUGU","Monthly","NANEPALLI SANYASI RAO","NANEPALLI SANYASIRAO","Andhra Pradesh","","View        registration details for MANCHI BRAHMASTHRAM (APTEL/2023/88049)"
"1837","Mandapeta Times","APTEL/26/A0204","02-01-2026","Telugu","Daily","PENUBOTHULA VIJAY KUMAR","PENUBOTHULA VIJAY KUMAR","Andhra Pradesh","Konaseema","View        registration details for Mandapeta Times (APTEL/26/A0204)"
"1838","MANDE GUNDELU","APTEL/2014/55523","05-05-2014","Telugu","Monthly","TANKALA RAMBABU","TANKALA RAMBABU","Andhra Pradesh","Srikakulam","View        registration details for MANDE GUNDELU (APTEL/2014/55523)"
"1839","MANDE SURYUDU","APTEL/2010/32480","01-06-2010","Telugu","Daily","DOLA SANKAR RAO","DOLA SANKAR RAO","Andhra Pradesh","Srikakulam","View        registration details for MANDE SURYUDU (APTEL/2010/32480)"
"1840","MANGALAGIRI","APTEL/2012/47550","17-01-2013","Telugu","Daily","RAMESH BABU BATCHALA","BATCHALA RAMESH BABU","Andhra Pradesh","Guntur","View        registration details for MANGALAGIRI (APTEL/2012/47550)"
"1841","MANIDEEP VAARTHA","APTEL/25/A4324","25-11-2025","Telugu","Daily","Karri Polaiah","Karri Polaiah","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANIDEEP VAARTHA (APTEL/25/A4324)"
"1842","MANIDEEP VAARTHA","APTEL/25/A0703","30-05-2025","Telugu","Monthly","Karri Polaiah","Karri Polaiah","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MANIDEEP VAARTHA (APTEL/25/A0703)"
"1843","MANJEERA GALAM","APTEL/2023/87968","19-07-2024","TELUGU","Daily","PENUMUTCHU SEKHAR","PENUMUTCHU SEKHAR","Andhra Pradesh","","View        registration details for MANJEERA GALAM (APTEL/2023/87968)"
"1844","MANJEERA MERUPU","APTEL/2011/39828","29-11-2011","Telugu","Monthly","MENGARTI SUDHAKAR","MENGARTI SUDHAKAR","Andhra Pradesh","Medak","View        registration details for MANJEERA MERUPU (APTEL/2011/39828)"
"1845","MANNESEEMA","APTEL/2011/38271","15-07-2011","Telugu","Fortnightly","GEDDAM HARANADHA RAO ACHARI","GEDDAM HARANADHA RAO ACHARI","Andhra Pradesh","Srikakulam","View        registration details for MANNESEEMA (APTEL/2011/38271)"
"1846","MANOJ RAMASENA","APTEL/2015/62858","23-06-2015","Telugu","Monthly","J. SANJEEVA REDDY","J.SANJEEVA REDDY","Andhra Pradesh","Anantapur","View        registration details for MANOJ RAMASENA (APTEL/2015/62858)"
"1847","MANOLEKHA","APTEL/26/A2377","09-04-2026","Telugu","Fortnightly","Veduruparthi Sagar Babu","Veduruparthi Sagar Babu","Andhra Pradesh","East Godavari","View        registration details for MANOLEKHA (APTEL/26/A2377)"
"1848","MANOLEKHA","APTEL/2011/37245","13-05-2011","Telugu","Fortnightly","VEDURUPARTHI SAGAR BABU","VEDURUPARTHI SAGAR BABU","Andhra Pradesh","Guntur","View        registration details for MANOLEKHA (APTEL/2011/37245)"
"1849","MANTALU","APTEL/2006/17508","26-09-2006","Telugu","Fortnightly","MOHAMMED IMRAN","MOHAMMED IMRAN","Andhra Pradesh","Karimnagar","View        registration details for MANTALU (APTEL/2006/17508)"
"1850","MANTRAPUSHPAM","APTEL/2019/78364","06-01-2020","Telugu","Monthly","KATRENIKONA SRIRAM","KATRENIKONA SRIRAM","Andhra Pradesh","East Godavari","View        registration details for MANTRAPUSHPAM (APTEL/2019/78364)"
"1851","MANYAM SIMHAM","APTEL/2019/76872","15-02-2019","Telugu","Monthly","G.V. RAMANA","G V RAMANA","Andhra Pradesh","Chittoor","View        registration details for MANYAM SIMHAM (APTEL/2019/76872)"
"1852","MANYAM VOICE","APTEL/2019/77900","22-08-2019","Telugu","Weekly","NUTHAKKI PARVATHEESAM","NUTHAKKI PARVATHEESAM","Andhra Pradesh","East Godavari","View        registration details for MANYAM VOICE (APTEL/2019/77900)"
"1853","MANYASIMA","APTEL/2008/26472","03-12-2008","Telugu","Daily","Y. RAMANARASIMHAM","M/S. YAAMIJALA PUBLICATIONS","Andhra Pradesh","Visakhapatnam","View        registration details for MANYASIMA (APTEL/2008/26472)"
"1854","MANYASIMA","APTEL/2007/23973","13-05-2008","Telugu","Monthly","Y. RAMANARASIMHAM","M/S. YAAMIJALA PUBLICATIONS","Andhra Pradesh","Visakhapatnam","View        registration details for MANYASIMA (APTEL/2007/23973)"
"1855","MARANATHA MESSENGER","66564","01-01-1983","Telugu","Monthly","G. MOSES CHOUDARY","G. MOSES CHOWDHARY","Andhra Pradesh","Krishna","View        registration details for MARANATHA MESSENGER (66564)"
"1856","Marga Nirdesam","APTEL/25/A4043","19-11-2025","Telugu","Daily","Udatha Ramakrishna","Udatha Ramakrishna","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for Marga Nirdesam (APTEL/25/A4043)"
"1857","MARGADARSHI","APTEL/2011/40594","30-01-2012","Telugu","Daily","B. SURAJ","B. SURAJ","Andhra Pradesh","Hyderabad","View        registration details for MARGADARSHI (APTEL/2011/40594)"
"1858","MARGAJYOTHI NEWS","APTEL/2017/71614","03-05-2017","Telugu","Daily","D.P. JAMAL BASHA","D.P.JAMAL BASHA","Andhra Pradesh","Kurnool","View        registration details for MARGAJYOTHI NEWS (APTEL/2017/71614)"
"1859","MARKANDEYA","APTEL/2010/33948","08-10-2010","Telugu","Monthly","PADMASHALI INTERNATIONAL","PADMASHALI INTERNATIONAL WELFARE ASSOCIATION","Andhra Pradesh","Krishna","View        registration details for MARKANDEYA (APTEL/2010/33948)"
"1860","MARMAM","APTEL/2023/85445","25-10-2023","Telugu","Fortnightly","SHAIK MOHAMMED RAFI","SHAIK MOHAMMED RAFI","Andhra Pradesh","Chittoor","View        registration details for MARMAM (APTEL/2023/85445)"
"1861","MARO AKSHARAM","APTEL/2010/32988","19-07-2010","Telugu","Fortnightly","P. SHIVA PRASAD","P. SHIVA PRASAD","Andhra Pradesh","Nizamabad","View        registration details for MARO AKSHARAM (APTEL/2010/32988)"
"1862","MARO NETHRAM","APTEL/25/A1441","27-06-2025","Telugu","Daily","GOGULAMUDI RAMU","GOGULAMUDI RAMU","Andhra Pradesh","Krishna","View        registration details for MARO NETHRAM (APTEL/25/A1441)"
"1863","MARO PRASTHANAM","APTEL/2013/50009","28-05-2013","Telugu","Monthly","MARISETTI MURALI KUMAR","MARISETTI MURALI KUMAR","Andhra Pradesh","Hyderabad","View        registration details for MARO PRASTHANAM (APTEL/2013/50009)"
"1864","MARO PRASTHANAM","APTEL/2016/71038","29-03-2017","Telugu","Monthly","MARISETTI MURALI KUMAR","MARISETTI MURALI KUMAR","Andhra Pradesh","West Godavari","View        registration details for MARO PRASTHANAM (APTEL/2016/71038)"
"1865","MARO UDAYAM","APTEL/2012/40975","05-03-2012","Telugu","Daily","GILAKARA SRIDHAR","GILAKARA SRIDHAR","Andhra Pradesh","Ananthapur","View        registration details for MARO UDAYAM (APTEL/2012/40975)"
"1866","MATSYAMITRA","52976","01-01-1994","Telugu","Monthly","NA","NA","Andhra Pradesh","","View        registration details for MATSYAMITRA (52976)"
"1867","MATTI MAA RAAJU","APTEL/2002/07081","24-12-2001","Telugu","Monthly","DEVABATHINI RAVI","DEVABATHINI RAVI","Andhra Pradesh","Prakasam","View        registration details for MATTI MAA RAAJU (APTEL/2002/07081)"
"1868","MATTI MANUSULU","APTEL/2013/48585","13-03-2013","Telugu","Bimonthly (Once in two months)","K. NARASIMHA","K. NARASIMHA","Andhra Pradesh","Kurnool","View        registration details for MATTI MANUSULU (APTEL/2013/48585)"
"1869","MAYAVI","APTEL/2015/62670","17-06-2015","TELUGU","Daily","KOLA LAKSHMIPATHI","KOLA LAKSHMIPATHI","Andhra Pradesh","","View        registration details for MAYAVI (APTEL/2015/62670)"
"1870","ME RANJANI","APTEL/2009/30395","11-01-2010","Telugu","Monthly","K. MADHAVA RAO","K. MADHAVA RAO","Andhra Pradesh","Rangareddy","View        registration details for ME RANJANI (APTEL/2009/30395)"
"1871","MEDI SEARCH","APENG/2009/31622","25-03-2010","English","Monthly","T. S. R. V. P.  SESHAGIRI RAO","T.S.R.V.P. SESHAGIRI RAO","Andhra Pradesh","Rangareddy","View        registration details for MEDI SEARCH (APENG/2009/31622)"
"1872","MEDIA BHUMI","APTEL/25/A4397","27-11-2025","Telugu","Daily","JANGAM MALLIKARJUNAIAH","JANGAM MALLIKARJUNAIAH","Andhra Pradesh","Kurnool","View        registration details for MEDIA BHUMI (APTEL/25/A4397)"
"1873","MEDIA EXPRESS","APENG/2011/41698","19-04-2012","English","Monthly","N. PURUSHOTHAM","N. PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for MEDIA EXPRESS (APENG/2011/41698)"
"1874","MEDIA EXPRESS","APENG/2005/19122","11-04-2007","English","Daily","N. PURUSHOTHAM","N. PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for MEDIA EXPRESS (APENG/2005/19122)"
"1875","MEDIA MITHRA","APTEL/25/A3879","12-11-2025","Telugu","Daily","Konijeti Venkata Ramanamma","Konijeti Venkata Ramanamma","Andhra Pradesh","Krishna","View        registration details for MEDIA MITHRA (APTEL/25/A3879)"
"1876","MEDIA MITHRA","APTEL/25/A2093","07-08-2025","Telugu","Daily","Konijeti Venkata Ramanamma","Konijeti Venkata Ramanamma","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for MEDIA MITHRA (APTEL/25/A2093)"
"1877","MEDIA MITHRA","APTEL/2020/82974","25-11-2022","Telugu","Daily","KONIJETI VENKATA RAMANAMMA","KONIJETI VENKATA RAMANAMMA","Andhra Pradesh","Guntur","View        registration details for MEDIA MITHRA (APTEL/2020/82974)"
"1878","MEDIA NAADI","TEL/2011/37687","02-06-2011","Telugu","Daily","N. BRAMHAIAH","N. BRAMHAIAH","Andhra Pradesh","Kurnool","View        registration details for MEDIA NAADI (TEL/2011/37687)"
"1879","MEDIA NAADI","APTEL/25/A1433","27-06-2025","Telugu","Monthly","nallabothula bramhaiah","nallabothula bramhaiah","Andhra Pradesh","Kurnool","View        registration details for MEDIA NAADI (APTEL/25/A1433)"
"1880","MEDIA POWER","APTEL/2018/77763","19-07-2019","Telugu","Fortnightly","G.V.S. BHAGAVAN","G.V.S.BHAGAVAN","Andhra Pradesh","Visakhapatnam","View        registration details for MEDIA POWER (APTEL/2018/77763)"
"1881","MEDIA THE OMBUDSMAN","APENG/2008/23975","13-05-2008","English","Daily","SYED JAFFER ABBAS NADEEM","SYED JAFFER ABBAS NADEEM","Andhra Pradesh","Hyderabad","View        registration details for MEDIA THE OMBUDSMAN (APENG/2008/23975)"
