"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"754","CRIME THE MIRROR","APTEL/2012/45151","10-09-2012","Telugu","Daily","MAKAM GANGADHAR","MAKAM SREENU","Andhra Pradesh","Rangareddy","View        registration details for CRIME THE MIRROR (APTEL/2012/45151)"
"755","CRIME TODAY A P","APTEL/2013/50816","09-07-2013","Telugu","Monthly","GENTAPOGU STEEVEN BABU","GENTAPOGUE STEEVEN BABU","Andhra Pradesh","Guntur","View        registration details for CRIME TODAY A P (APTEL/2013/50816)"
"756","CRIME VOICE","APTEL/2010/32983","19-07-2010","Telugu","Monthly","VEMULA ANAND KUMAR","VEMULA   ANAND  KUMAR","Andhra Pradesh","Rangareddy","View        registration details for CRIME VOICE (APTEL/2010/32983)"
"757","CRIME WONDER","APTEL/2006/17510","26-09-2006","Telugu","Monthly","B.Y. RATNAM","B.Y. RATNAM","Andhra Pradesh","East Godavari","View        registration details for CRIME WONDER (APTEL/2006/17510)"
"758","CROWN  HUMAN RIGHTS","APMUL/25/A2411","04-09-2025","Telugu, Hindi, English","Daily","CHENNUPATI SATYA VANI","CHENNUPATI SATYA VANI","Andhra Pradesh","Prakasam","View        registration details for CROWN  HUMAN RIGHTS (APMUL/25/A2411)"
"759","CRR HEALTH BULLETIN","APTEL/2016/67796","11-07-2016","Telugu","Monthly","CHALASANI SAILEESH","CHALASANI SAILEESH","Andhra Pradesh","Visakhapatnam","View        registration details for CRR HEALTH BULLETIN (APTEL/2016/67796)"
"760","DABANG-E-SAHAFAT","APURD/2012/44998","30-08-2012","Urdu","Daily","M.A. RASHEED","M.A. RASHEED","Andhra Pradesh","Adilabad","View        registration details for DABANG-E-SAHAFAT (APURD/2012/44998)"
"761","DAILY ACTS","APTEL/2016/69508","01-12-2016","Telugu","Monthly","DAKURI SWARUPA","DAKURI SWARUPA","Andhra Pradesh","Visakhapatnam","View        registration details for DAILY ACTS (APTEL/2016/69508)"
"762","DAIVA BHAKTI","APTEL/2011/40251","30-12-2011","Telugu","Monthly","SIMHAMBHATLA RAMA DEVI","SIMHAMBHATLA RAMA DEVI","Andhra Pradesh","East Godavari","View        registration details for DAIVA BHAKTI (APTEL/2011/40251)"
"763","DAIVA SAMADHANAM","APTEL/2018/76716","21-01-2019","Telugu","Monthly","GORREMUCHU JOHN DAVIDSON","GORREMUCHU JOHN DAVID SON","Andhra Pradesh","West Godavari","View        registration details for DAIVA SAMADHANAM (APTEL/2018/76716)"
"764","DAIVA SANNIDHANAM","APTEL/2016/70320","31-01-2017","Telugu","Monthly","P A N V RAVI KUMAR","P A N V RAVI KUMAR","Andhra Pradesh","Krishna","View        registration details for DAIVA SANNIDHANAM (APTEL/2016/70320)"
"765","DAIVAMAHIMA","APTEL/2016/70172","20-01-2017","Telugu","Monthly","CHOPPALA THEOPHILOS","CHOPPALA THEOPHILOS","Andhra Pradesh","East Godavari","View        registration details for DAIVAMAHIMA (APTEL/2016/70172)"
"766","DAKSHINA VAARTHA","APTEL/2013/52441","04-10-2013","Telugu","Daily","K. JANGAIAH","K. JANGAIAH","Andhra Pradesh","Andhra Pradesh","View        registration details for DAKSHINA VAARTHA (APTEL/2013/52441)"
"767","DALAPATHI","APTEL/2015/74396","15-01-2018","Telugu","Daily","KANDRAGULA BHANU PRAKASH","KANDRAGULA BHANU PRAKASH","Andhra Pradesh","Visakhapatnam","View        registration details for DALAPATHI (APTEL/2015/74396)"
"768","DALIT KAMMENDO","APTEL/2003/09514","01-04-2003","Telugu","Monthly","PILLI DAVID KUMAR","PILLI DAVID KUMAR","Andhra Pradesh","West Godavari","View        registration details for DALIT KAMMENDO (APTEL/2003/09514)"
"769","DALITHA GOVINDAM","APTEL/2015/65265","17-12-2015","Telugu","Daily","K. VENKATESHU","K VENKATESU","Andhra Pradesh","Anantapur","View        registration details for DALITHA GOVINDAM (APTEL/2015/65265)"
"770","DALITHA GOVINDAM","APTEL/2012/41071","07-03-2012","Telugu","Monthly","K. VENKATESU","K. VENKATESU","Andhra Pradesh","Anantapur","View        registration details for DALITHA GOVINDAM (APTEL/2012/41071)"
"771","DALITHA KALAM","APTEL/2017/73606","23-10-2017","Telugu","Weekly","KONA SANTHOSH KUMAR","KONA SANTHOSH KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for DALITHA KALAM (APTEL/2017/73606)"
"772","DALITHA PORATAM","APTEL/2018/75282","17-05-2018","Telugu","Weekly","P. MOHAN RAO","P MOHAN RAO","Andhra Pradesh","Kurnool","View        registration details for DALITHA PORATAM (APTEL/2018/75282)"
"773","DALITHA PRAGATHI","APTEL/2014/59550","12-01-2015","Telugu","Weekly","HRUDAYA RAJU ANDELA","HRUDAYA RAJU ANDELA","Andhra Pradesh","Guntur","View        registration details for DALITHA PRAGATHI (APTEL/2014/59550)"
"774","DALITHA PRASHNA","APTEL/2014/57829","17-10-2014","Telugu","Monthly","CHELLE AMANI","CHELLE AMANI","Andhra Pradesh","Warangal","View        registration details for DALITHA PRASHNA (APTEL/2014/57829)"
"775","DALITHA RAJYAM","APBIL/2020/79779","01-04-2021","English, Telugu","Monthly","JAMI SIVA APPALA RAJU","JAMI SIVA APPALA RAJU","Andhra Pradesh","Visakhapatnam","View        registration details for DALITHA RAJYAM (APBIL/2020/79779)"
"776","DALITHA RYTHU SANKSHEMA MASA PATHRIKA","APTEL/2015/63786","12-08-2015","Telugu","Monthly","M. BABUJI","M. BABUJI","Andhra Pradesh","Kurnool","View        registration details for DALITHA RYTHU SANKSHEMA MASA PATHRIKA (APTEL/2015/63786)"
"777","DALITHA SHAKTHI","APTEL/2012/42503","23-05-2012","Telugu","Monthly","B.GANGADHAR","B.GANGADHAR","Andhra Pradesh","Hyderabad","View        registration details for DALITHA SHAKTHI (APTEL/2012/42503)"
"778","DALITHA SUREEDU","APTEL/2015/63166","09-07-2015","Telugu","Monthly","Y. OBULESU","Y.OBULESU","Andhra Pradesh","Anantapur","View        registration details for DALITHA SUREEDU (APTEL/2015/63166)"
"779","DALITHA TEJAM","APTEL/2015/62871","24-06-2015","Telugu","Monthly","MEENUGA SURESH BABU","MEENUGA SURESH BABU","Andhra Pradesh","Anantapur","View        registration details for DALITHA TEJAM (APTEL/2015/62871)"
"780","DALITHA VELUGU","APTEL/2016/67790","11-07-2016","Telugu","Fortnightly","MOGARAJU SARASWATHAMMA","MOGARAJU SARASWATHAMA","Andhra Pradesh","Y.S.R.","View        registration details for DALITHA VELUGU (APTEL/2016/67790)"
"781","DALITHA VIKASAM","APTEL/2011/42137","09-05-2012","Telugu","Monthly","CHODAVARAPU SYAM SUNDAR","CHODAVARAPU SYAM SUNDAR","Andhra Pradesh","Guntur","View        registration details for DALITHA VIKASAM (APTEL/2011/42137)"
"782","DALITHA VOICE","APTEL/2015/64615","06-11-2015","Telugu","Daily","VARA RAJASEKHAR","VARA RAJASEKHAR","Andhra Pradesh","East Godavari","View        registration details for DALITHA VOICE (APTEL/2015/64615)"
"783","DALITHAPULI","APTEL/2023/87727","03-07-2024","TELUGU","Monthly","DADDA NAGESWARA RAO","DADDA NAGESWARA RAO","Andhra Pradesh","","View        registration details for DALITHAPULI (APTEL/2023/87727)"
"784","DANDAYATHRA","APTEL/2015/64780","16-11-2015","Telugu","Monthly","T. VIJAYA SARADHI","T. VIJAYA SARADHI","Andhra Pradesh","Kurnool","View        registration details for DANDAYATHRA (APTEL/2015/64780)"
"785","DANUNJAYTIMES TELUGUDAILY","APTEL/26/A0209","02-01-2026","Telugu","Daily","MADDALA RAGHURAMI REDDY","MADDALA RAGHURAMI REDDY","Andhra Pradesh","Y.S.R.","View        registration details for DANUNJAYTIMES TELUGUDAILY (APTEL/26/A0209)"
"786","DARSHANAM","APTEL/2005/16209","31-03-2005","Telugu","Monthly","MARUMAMULA RUKMINI","MARUMAMULA RUKMINI","Andhra Pradesh","Hyderabad","View        registration details for DARSHANAM (APTEL/2005/16209)"
"787","DARYAPTHU","APTEL/2006/18968","28-03-2007","Telugu","Monthly","BATHINENI VEERA VENKATA VARA PRASADA RAO","BATHINENI VEERA VENKATA VARA PRASADA RAO","Andhra Pradesh","Prakasam","View        registration details for DARYAPTHU (APTEL/2006/18968)"
"788","DASABDHAALA  MARPU","APTEL/26/A1871","23-03-2026","Telugu","Daily","Gudapati Srikanth","Gudapati Srikanth","Andhra Pradesh","Krishna","View        registration details for DASABDHAALA  MARPU (APTEL/26/A1871)"
"789","DASAMI","APTEL/2014/61425","20-04-2015","Telugu","Daily","CHITTIBOMMA VENKATA SWAMY","CHITTIBOMMA VENKATA SWAMY","Andhra Pradesh","West Godavari","View        registration details for DASAMI (APTEL/2014/61425)"
"790","DASARI UDAYAM","APTEL/2011/39782","24-11-2011","Telugu","Daily","MOHAMMED IMRAN","MOHAMMED IMRAN","Andhra Pradesh","Karimnagar","View        registration details for DASARI UDAYAM (APTEL/2011/39782)"
"791","DASAVATHARAM","APTEL/2011/40393","12-01-2012","Telugu","Daily","PAIDI NAGABUSHANA RAO","PAIDI NAGABUSHANA RAO","Andhra Pradesh","Srikakulam","View        registration details for DASAVATHARAM (APTEL/2011/40393)"
"792","DATE LINE","APTEL/2010/34571","01-12-2010","Telugu","Daily","MITTA SAIDIREDDY","MITTA SAIDIREDDY","Andhra Pradesh","Nalgonda","View        registration details for DATE LINE (APTEL/2010/34571)"
"793","DATE LINE","APTEL/2011/37274","16-05-2011","Telugu","Monthly","MITTA SAIDI REDDY","MITTA SAIDIREDDY","Andhra Pradesh","Nalgonda","View        registration details for DATE LINE (APTEL/2011/37274)"
"794","DAY EVERY DAY","APENG/2015/60117","09-02-2015","English","Daily","SK. SALAUDDIN","SK. SALAUDDIN","Andhra Pradesh","Krishna","View        registration details for DAY EVERY DAY (APENG/2015/60117)"
"795","DAYA VAARTA","APTEL/2012/45047","03-09-2012","Telugu","Weekly","MOHAMMED ISHAQ NAWAZ","MOHAMMED ISHAQ NAWAZ","Andhra Pradesh","Hyderabad","View        registration details for DAYA VAARTA (APTEL/2012/45047)"
"796","DAYAMAYUDU","APTEL/2013/54514","05-02-2014","Telugu","Weekly","M. KRISHNA","M. KRISHNA","Andhra Pradesh","East Godavari","View        registration details for DAYAMAYUDU (APTEL/2013/54514)"
"797","DEBORAH SWARAM","APTEL/2007/24270","30-05-2008","Telugu","Bimonthly (Once in two months)","JOY CHERIAN","JOY CHERIAN","Andhra Pradesh","Hyderabad","View        registration details for DEBORAH SWARAM (APTEL/2007/24270)"
"798","DECCAN CHRONICLE","APENG/1999/00401","16-08-1999","English","Daily","K.SUDHAKAR","DECCAN CHRONICLE HOLDINGS LTD","Andhra Pradesh","Anantapur","View        registration details for DECCAN CHRONICLE (APENG/1999/00401)"
"799","DECCAN CHRONICLE","45061","23-01-1990","English","Daily","MR K SUDHAKAR","DECCAN CHRONICLE HOLDINGS LTD","Andhra Pradesh","Krishna","View        registration details for DECCAN CHRONICLE (45061)"
"800","DECCAN CHRONICLE","APENG/2003/11048","30-06-2003","English","Daily","K. SUDHAKAR","DECCAN CHRONICLE HOLDINGS LTD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for DECCAN CHRONICLE (APENG/2003/11048)"
"801","DECCAN CHRONICLE","44813","17-05-1985","English","Daily","K SUDHAKAR","DECCAN CHRONICLE HOLDINGS LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for DECCAN CHRONICLE (44813)"
"802","DECCAN CHRONICLE","65934","01-01-1996","English","Daily","KAIPA SUDHAKAR","DECCAN CHRONICLE HOLDINGS LTD","Andhra Pradesh","East Godavari","View        registration details for DECCAN CHRONICLE (65934)"
"803","DECCAN ENVELOP","APENG/2009/29249","13-10-2009","English","Daily","K. V. KRISHNA RAO","K.V. KRISHNA RAO","Andhra Pradesh","Hyderabad","View        registration details for DECCAN ENVELOP (APENG/2009/29249)"
"804","DECCAN INDIA","APENG/2014/57454","23-09-2014","English","Daily","KAREM SIVAJI","KAREM SIVAJI","Andhra Pradesh","East Godavari","View        registration details for DECCAN INDIA (APENG/2014/57454)"
"805","DECCAN LIGHT","APURD/2013/54327","29-01-2014","Urdu","Weekly","MOHAMMED ILYAS","MOHAMMED ILYAS","Andhra Pradesh","Hyderabad","View        registration details for DECCAN LIGHT (APURD/2013/54327)"
"806","DECCAN NEWS ANALYSIS","APURD/2011/37472","24-05-2011","Urdu","Daily","MOHD ZAINULABEDDIN","MOHD ZAINULABEDDIN","Andhra Pradesh","Hyderabad","View        registration details for DECCAN NEWS ANALYSIS (APURD/2011/37472)"
"807","DECCAN SAMACHAR","APURD/2012/43232","21-06-2012","Urdu","Weekly","S.S.K.HUSSAINI IQBAL","S.S.K.HUSSAINI IQBAL","Andhra Pradesh","Hyderabad","View        registration details for DECCAN SAMACHAR (APURD/2012/43232)"
"808","DEEKSHA","APTEL/2009/30261","01-01-2010","Telugu","Daily","G. SIVA PRASAD","G. SIVA PRASAD","Andhra Pradesh","Kurnool","View        registration details for DEEKSHA (APTEL/2009/30261)"
"809","DEEKSHITHA AKSARA SAMUDRAM","APTEL/25/A3487","27-10-2025","Telugu","Monthly","KALLA VINAY","KALLA VINAY","Andhra Pradesh","Visakhapatnam","View        registration details for DEEKSHITHA AKSARA SAMUDRAM (APTEL/25/A3487)"
"810","DEERGA DHARSHI","APTEL/2010/35595","03-02-2011","Telugu","Daily","DURGAM JAGANMOHAN","DURGAM JAGANMOHAN","Andhra Pradesh","Nizamabad","View        registration details for DEERGA DHARSHI (APTEL/2010/35595)"
"811","DEEVENA","APTEL/2000/08082","20-12-1999","Telugu","Monthly","P. RAMANA","BLESSING MINISTRIES","Andhra Pradesh","Vizianagaram","View        registration details for DEEVENA (APTEL/2000/08082)"
"812","DEGA KANU","APTEL/2008/24260","30-05-2008","Telugu","Fortnightly","SANKU DAMODARAN","S. DAMODARAN","Andhra Pradesh","Chittoor","View        registration details for DEGA KANU (APTEL/2008/24260)"
"813","DELTA DARBHAR","APTEL/2022/84036","28-04-2023","Telugu","Daily","MANDADI NARASIMHA RAO","MANDADI NARASIMHA RAO","Andhra Pradesh","Guntur","View        registration details for DELTA DARBHAR (APTEL/2022/84036)"
"814","DELTA DARBHAR","APTEL/25/A2234","20-08-2025","Telugu","Monthly","Mandadi Narasimha Rao","Mandadi Narasimha Rao","Andhra Pradesh","Guntur","View        registration details for DELTA DARBHAR (APTEL/25/A2234)"
"815","DELTA NEWS","APTEL/2007/23744","23-04-2008","Telugu","Weekly","SANAMUPUDI GANGARAJU","SANAMUPUDI GANGARAJU","Andhra Pradesh","Krishna","View        registration details for DELTA NEWS (APTEL/2007/23744)"
"816","DELTA TODAY","APTEL/2019/77552","11-06-2019","Telugu","Daily","BALINEDI HARI BABU","BALINEDI HARI BABU","Andhra Pradesh","Guntur","View        registration details for DELTA TODAY (APTEL/2019/77552)"
"817","DEMOCRACY EXPRESS","APTEL/2013/54509","05-02-2014","Telugu","Monthly","VENNAMALLA RAMESH BABU","VENNAMALLA RAMESH BABU","Andhra Pradesh","Nalgonda","View        registration details for DEMOCRACY EXPRESS (APTEL/2013/54509)"
"818","DEMOCRATIC TEACHERS FEDERATION UPAADHYAYA KRANTHI","APBIL/2018/76723","22-01-2019","English, Telugu","Monthly","N.V. RAMANAIAH","DEMOCRATIC TEACHERS FEDERATION","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for DEMOCRATIC TEACHERS FEDERATION UPAADHYAYA KRANTHI (APBIL/2018/76723)"
"819","DENTAL READER","APENG/2007/21288","25-09-2007","English","Fortnightly","MAHMOOD ALI","MAHMOOD ALI","Andhra Pradesh","Hyderabad","View        registration details for DENTAL READER (APENG/2007/21288)"
"820","DESA BANDHU","15706","01-01-1957","Telugu","Weekly","ALLITI VENKATRAMAIAH","ALLITI VENKATRAMAIAH","Andhra Pradesh","West Godavari","View        registration details for DESA BANDHU (15706)"
"821","DESAMANTE MANUSHULOYI JANATA","APTEL/2017/73481","06-10-2017","Telugu","Daily","MAILAPALLI NOOKARAJU","MAILAPALLI NOOKARAJU","Andhra Pradesh","Srikakulam","View        registration details for DESAMANTE MANUSHULOYI JANATA (APTEL/2017/73481)"
"822","DESH BHAKT TIMES","APHIN/2013/47942","08-02-2013","Hindi","Daily","K. SATYANARAYANA","K. SATYANARAYANA","Andhra Pradesh","Hyderabad","View        registration details for DESH BHAKT TIMES (APHIN/2013/47942)"
"823","DESH VIKAS","APENG/2014/57359","18-09-2014","English","Quarterly","YANDRATHI VIJAYAKUMARI","YANDRATHI VIJAYAKUMARI","Andhra Pradesh","Visakhapatnam","View        registration details for DESH VIKAS (APENG/2014/57359)"
"824","DESHA TEJAM","APTEL/25/A3197","14-10-2025","Telugu","Daily","VADDARAPU GANGADHAR","VADDARAPU GANGADHAR","Andhra Pradesh","Ananthapur","View        registration details for DESHA TEJAM (APTEL/25/A3197)"
"825","DESHAPORATAM","APTEL/2021/81454","29-04-2022","Telugu","Daily","TUPAKULA RAMESH","TUPAKULA RAMESH","Andhra Pradesh","Kurnool","View        registration details for DESHAPORATAM (APTEL/2021/81454)"
"826","DeshaVani Andhra Express","APTEL/25/A3270","15-10-2025","Telugu","Monthly","Isukamatla P C Karuna Kumar","Isukamatla P C Karuna Kumar","Andhra Pradesh","Krishna","View        registration details for DeshaVani Andhra Express	 (APTEL/25/A3270)"
"827","DEVA NIRNAYAM","APTEL/25/A0740","30-05-2025","Telugu","Daily","Prasantha Raju Kagitha","Prasantha Raju Kagitha","Andhra Pradesh","Guntur","View        registration details for DEVA NIRNAYAM (APTEL/25/A0740)"
"828","DEVA SANKALAPAM","APBIL/2010/34185","01-11-2010","English, Telugu","Monthly","ANAKAPPLLI DEVARAJU","ANAKAPALLI DEVARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for DEVA SANKALAPAM (APBIL/2010/34185)"
"829","DEVA THILAKULA JAGRUTHI","APTEL/2015/65880","01-02-2016","Telugu","Monthly","DEVAGALLA VASANTHA LAKSHMI","DEVAGALLA VASANTHA LAKSHMI","Andhra Pradesh","East Godavari","View        registration details for DEVA THILAKULA JAGRUTHI (APTEL/2015/65880)"
"830","DEVALAYA SAMACHAR","APTEL/2014/55421","25-04-2014","Telugu","Monthly","AMBADIPUDI SATYANARAYANA MURTHY","AMBADIPUDI SATYANARAYANA MURTHY","Andhra Pradesh","East Godavari","View        registration details for DEVALAYA SAMACHAR (APTEL/2014/55421)"
"831","DEVALAYALA CHARITRA","APTEL/2013/49849","22-05-2013","Telugu","Monthly","NAGA SATISH","NAGA SATISH","Andhra Pradesh","Kurnool","View        registration details for DEVALAYALA CHARITRA (APTEL/2013/49849)"
"832","DEVANGA","APTEL/2010/36739","13-04-2011","Telugu","Monthly","UPPUGANTI KIRAN KUMAR","UPPUGANTI KIRAN KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for DEVANGA (APTEL/2010/36739)"
"833","DEVELOPMENT EXPRESS","APENG/2007/22489","08-01-2008","English","Daily","MOHD. MUNEER","MOHAMMED MUNEER","Andhra Pradesh","Hyderabad","View        registration details for DEVELOPMENT EXPRESS (APENG/2007/22489)"
"834","DEVELOPMENT EXPRESS","APURD/2009/29962","07-12-2009","Urdu","Daily","MOHAMMED MUNEER","MOHAMMED MUNEER","Andhra Pradesh","Hyderabad","View        registration details for DEVELOPMENT EXPRESS (APURD/2009/29962)"
"835","DEVUNI PREMA","APTEL/2014/61455","22-04-2015","Telugu","Weekly","PAMU JAYA PAL MUKHARJI","PAMU JAYAPAL MUKHARJI","Andhra Pradesh","Krishna","View        registration details for DEVUNI PREMA (APTEL/2014/61455)"
"836","DHAIRYAM","APTEL/2007/27972","04-06-2009","Telugu","Weekly","SHAIK VALI SAHEB","SHAIK VALI SAHEB","Andhra Pradesh","Prakasam","View        registration details for DHAIRYAM (APTEL/2007/27972)"
"837","DHAMMUNNA NEWSPAPER","APTEL/25/A2783","22-09-2025","Telugu","Daily","GUDURI PRASAD","GUDURI PRASAD","Andhra Pradesh","Guntur","View        registration details for DHAMMUNNA NEWSPAPER (APTEL/25/A2783)"
"838","DHARAM PEETHAM PAKSHA PATRIKA","68241","27-06-1997","Telugu","Fortnightly","B. NAGESWARA BABU","B.NAGESWARA BABU","Andhra Pradesh","Kurnool","View        registration details for DHARAM PEETHAM PAKSHA PATRIKA (68241)"
"839","DHARANI","APTEL/2000/01731","03-03-2000","Telugu","Daily","G.LAKSHMAIAH","G.LAKSHMAIAH","Andhra Pradesh","Krishna","View        registration details for DHARANI (APTEL/2000/01731)"
"840","DHARMA JYOTHI","3248","13-02-1958","English, Telugu","Bimonthly (Once in two months)","T. RAJYALAKSHMI","T. RAJYALAKSHMI","Andhra Pradesh","Andhra Pradesh","View        registration details for DHARMA JYOTHI (3248)"
"841","DHARMA PETAM","APTEL/2012/41070","07-03-2012","Telugu","Daily","TIRUCHANUR T. RAMANJINEYULU","TIRUCHANUR T. RAMANJINEYULU","Andhra Pradesh","Anantapur","View        registration details for DHARMA PETAM (APTEL/2012/41070)"
"842","DHARMA PORU","APTEL/2013/53929","07-01-2014","Telugu","Daily","K. SADIQ VALI","K. SADIQ VALI","Andhra Pradesh","Anantapur","View        registration details for DHARMA PORU (APTEL/2013/53929)"
"843","DHARMA SASTHRAM","APTEL/2015/63392","22-07-2015","Telugu","Monthly","SETIKAM PAIDIRAJU","SETIKAM PAIDIRAJU","Andhra Pradesh","Vizianagaram","View        registration details for DHARMA SASTHRAM (APTEL/2015/63392)"
"844","DHARMA TEJAM","APTEL/2014/54777","25-02-2014","Telugu","Weekly","KANDIKAPULA.SURYANARAYANA","KANDIKAPULA SURYANARAYANA","Andhra Pradesh","Anantapur","View        registration details for DHARMA TEJAM (APTEL/2014/54777)"
"845","DHARMA VIJAYAMU","APTEL/2017/75581","19-06-2018","Telugu","Bimonthly (Once in two months)","MAGALURU SREEDHARA MOORTHY","MAGALURU SREEDHARA MOORTHY","Andhra Pradesh","Anantapur","View        registration details for DHARMA VIJAYAMU (APTEL/2017/75581)"
"846","DHARMA VIJETHA","APTEL/2015/64560","05-11-2015","Telugu","Monthly","VUDDANDAM CHANDRA SEKHAR","VUDDANDAM CHANDRA SEKHAR","Andhra Pradesh","Anantapur","View        registration details for DHARMA VIJETHA (APTEL/2015/64560)"
"847","DHARMA VYUHAM","APTEL/2019/77459","03-06-2019","Telugu","Daily","SAAGI SRINIVASA RAO","SAAGI SRINIVASA RAO","Andhra Pradesh","Prakasam","View        registration details for DHARMA VYUHAM (APTEL/2019/77459)"
"848","DHARMA YUDDHAM","TEL/2011/41758","20-04-2012","Telugu","Daily","TELU SRINIVASA RAO","TELU SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for DHARMA YUDDHAM (TEL/2011/41758)"
"849","DHARMAKSHETRAM REPORTS","APTEL/2016/70074","16-01-2017","Telugu","Fortnightly","VELASIRI KUMAR","VELASIRI KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for DHARMAKSHETRAM REPORTS (APTEL/2016/70074)"
"850","DHARMAVARAM SAMACHARAM","APTEL/2012/46082","30-10-2012","Telugu","Monthly","S. ADINARAYANA","S. ADINARAYANA","Andhra Pradesh","Anantapur","View        registration details for DHARMAVARAM SAMACHARAM (APTEL/2012/46082)"
"851","DHARMO RAKSHATI RAKSHITAHA","APTEL/2014/59137","22-12-2014","Telugu","Quarterly","KETHEPALLI SRINIVASA RAO","KETHEPALLI SRINIVASA RAO","Andhra Pradesh","Guntur","View        registration details for DHARMO RAKSHATI RAKSHITAHA (APTEL/2014/59137)"
"852","DHEERA","APTEL/2011/38583","18-08-2011","Telugu","Monthly","GOLLA ERRANNA","GOLLA ERRANNA","Andhra Pradesh","Kurnool","View        registration details for DHEERA (APTEL/2011/38583)"
"853","DHEERA","APTEL/2013/54233","23-01-2014","Telugu","Daily","GOLLA ERRANNA","GOLLA ERRANNA","Andhra Pradesh","Kurnool","View        registration details for DHEERA (APTEL/2013/54233)"
"854","DHEERA","APENG/2016/69799","27-12-2016","English","Daily","GOLLA ERRANNA","GOLLA ERRANNA","Andhra Pradesh","Kurnool","View        registration details for DHEERA (APENG/2016/69799)"
"855","DHIGGAJAM","APTEL/2022/81589","17-04-2022","Telugu","Monthly","PALLAPOTHULA SATHEESH KUMAR","PALLAPOTHULA SATEESH KUMAR","Andhra Pradesh","Anantapur","View        registration details for DHIGGAJAM (APTEL/2022/81589)"
"856","DHIMSA","APTEL/2001/12349","09-10-2001","Telugu","Monthly","REBBAPRAGADA RAVI","REBBAPRAGADA RAVI","Andhra Pradesh","Visakhapatnam","View        registration details for DHIMSA (APTEL/2001/12349)"
"857","DHWANI","APTEL/2010/31611","23-03-2010","Telugu","Daily","SIDDAMSETTY RAMESH","SIDDAMSETTY RAMESH","Andhra Pradesh","East Godavari","View        registration details for DHWANI (APTEL/2010/31611)"
"858","DHWANI","APTEL/2010/31631","25-03-2010","Telugu","Daily","SIDDAMSETTY RAMESH","SIDDAMSETTY RAMESH","Andhra Pradesh","West Godavari","View        registration details for DHWANI (APTEL/2010/31631)"
"859","DHYANA DHARA","APBIL/2017/71969","24-05-2017","English, Telugu","Monthly","INUGURI VENKATA SUDHEER PAVAN KUMAR","INUGURI VENKATA SUDHEER PAVAN KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for DHYANA DHARA (APBIL/2017/71969)"
"860","DHYANA GOPURAM","APTEL/2007/22658","18-01-2008","Telugu","Monthly","J. ADI  NARAYANA","J. ADINARAYANA","Andhra Pradesh","Vizianagaram","View        registration details for DHYANA GOPURAM (APTEL/2007/22658)"
"861","DHYANA MALIKA","APTEL/2006/16565","20-03-2006","Telugu","Monthly","C. BHIKSHAMAIAH","C. BHIKSHAMAIAH","Andhra Pradesh","Krishna","View        registration details for DHYANA MALIKA (APTEL/2006/16565)"
"862","DHYANA SADHANA","APTEL/2021/85661","31-10-2023","Telugu","Monthly","KANUPURI DHANANJAYA","KANUPURI DHANANJAYA","Andhra Pradesh","Chittoor","View        registration details for DHYANA SADHANA (APTEL/2021/85661)"
"863","DIGNITY NEWS","APTEL/25/A1342","20-06-2025","Telugu","Daily","Chirraboina Rama Rao Yadav","Chirraboina Rama Rao Yadav","Andhra Pradesh","Kurnool","View        registration details for DIGNITY NEWS (APTEL/25/A1342)"
"864","DIKHSUTCHI TIMES","APTEL/2013/50111","31-05-2013","Telugu","Daily","PARVADA ANJANEYULU","PARVADA ANJANEYULU","Andhra Pradesh","West Godavari","View        registration details for DIKHSUTCHI TIMES (APTEL/2013/50111)"
"865","DIKHSUTCHI TIMES","APTEL/2014/63593","05-08-2015","Telugu","Daily","PARVADA ANJANEYULU","PARVADA ANJANEYULU","Andhra Pradesh","East Godavari","View        registration details for DIKHSUTCHI TIMES (APTEL/2014/63593)"
"866","DIKHSUTCHI TIMES","APTEL/2014/59033","17-12-2014","Telugu","Daily","PARVADA ANJANEYULU","PARVADA ANJANEYULU","Andhra Pradesh","Visakhapatnam","View        registration details for DIKHSUTCHI TIMES (APTEL/2014/59033)"
"867","DIKSHUCHI","APTEL/2012/47240","31-12-2012","Telugu","Monthly","KALLA SRINIVAS RAO","KALLA SRINIVAS RAO","Andhra Pradesh","Vizianagaram","View        registration details for DIKSHUCHI (APTEL/2012/47240)"
"868","DILDAR E HIND","APURD/2013/52228","24-09-2013","Urdu","Daily","SYED DILDAR HUSSAIN ABEDI","SYED DILDAR HUSSAIN ABEDI","Andhra Pradesh","Hyderabad","View        registration details for DILDAR E HIND (APURD/2013/52228)"
"869","DINA THEDI","APTEL/2022/85580","27-10-2023","Telugu","Daily","YENUGU KRISHNAMMA GARI SIVA REDDY","YENUGU KRISHNAMMA GARI SIVA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for DINA THEDI (APTEL/2022/85580)"
