"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"2776","PRAJATEJAM","APTEL/25/A4326","25-11-2025","Telugu","Daily","CHAPIRI CHOWDAPPA","CHAPIRI CHOWDAPPA","Andhra Pradesh","Kurnool","View        registration details for PRAJATEJAM (APTEL/25/A4326)"
"2777","PRAJATEJAM","APTEL/2021/86897","19-04-2024","Telugu","Daily","CHAPIRI CHOWDAPPA","CHAPIRI CHOWDAPPA","Andhra Pradesh","Anantapur","View        registration details for PRAJATEJAM (APTEL/2021/86897)"
"2778","PRAJAVAKYAM","APTEL/2014/57926","22-10-2014","Telugu","Daily","P. ADI LAKSHMI","P. ADI LAKSHMI","Andhra Pradesh","Guntur","View        registration details for PRAJAVAKYAM (APTEL/2014/57926)"
"2779","PRAJAVAKYAM","APTEL/2009/28112","19-06-2009","Telugu","Daily","P. ADI LAKSHMI","P. ADI LAKSHMI","Andhra Pradesh","Hyderabad","View        registration details for PRAJAVAKYAM (APTEL/2009/28112)"
"2780","PRAJAVELUGU","APTEL/2012/44103","13-07-2012","Telugu","Fortnightly","CHIGURUPATI KANTHARAO","CHIGURUPATI KANTHA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJAVELUGU (APTEL/2012/44103)"
"2781","PRAJAVELUTHURU","APTEL/2007/19361","19-04-2007","Telugu","Fortnightly","K. DAMODAR","K. DAMODAR","Andhra Pradesh","Andhra Pradesh","View        registration details for PRAJAVELUTHURU (APTEL/2007/19361)"
"2782","PRAJWALA NEWS","APTEL/25/A2799","22-09-2025","Telugu","Monthly","Pulindala Subbarayudu","Pulindala Subbarayudu","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAJWALA NEWS (APTEL/25/A2799)"
"2783","PRAJWALA PRABHANEWS","APTEL/26/A0920","06-02-2026","Telugu","Daily","MANGALA RAVI CHANDRA KUMAR","MANGALA RAVI CHANDRA KUMAR","Andhra Pradesh","Kurnool","View        registration details for PRAJWALA PRABHANEWS (APTEL/26/A0920)"
"2784","PRAKAMPANA","APTEL/2011/42194","14-05-2012","Telugu","Daily","G.RAMESH","GHANTA RAMESH","Andhra Pradesh","Krishna","View        registration details for PRAKAMPANA (APTEL/2011/42194)"
"2785","PRAKASAM JYOTHI","APTEL/2015/68956","10-10-2016","Telugu","Monthly","GORANTLA VENKATA RAO","GORANTLA VENKATA RAO","Andhra Pradesh","Prakasam","View        registration details for PRAKASAM JYOTHI (APTEL/2015/68956)"
"2786","PRAKASAM NEWS LINE","APTEL/2023/87741","03-07-2024","TELUGU","Monthly","MAKAPATI MAHENDRANATH","MAKAPATI MAHENDRANATH","Andhra Pradesh","","View        registration details for PRAKASAM NEWS LINE (APTEL/2023/87741)"
"2787","PRAKRUTHI VYAVASAAYAM","APTEL/2022/82695","02-11-2022","Telugu","Monthly","GANTA GOVINDA","GANTA GOVINDA","Andhra Pradesh","Visakhapatnam","View        registration details for PRAKRUTHI VYAVASAAYAM (APTEL/2022/82695)"
"2788","prakyatha vaarthaavaarahi","APTEL/26/A0921","06-02-2026","Telugu","Weekly","MADDIMSETTY SURESH KUMAR","MADDIMSETTY SURESH KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for prakyatha vaarthaavaarahi (APTEL/26/A0921)"
"2789","PRALAYAM","APTEL/2010/32861","05-07-2010","Telugu","Daily","T. VIJAYA SARADHI","T. VIJAYA SARADHI","Andhra Pradesh","Kurnool","View        registration details for PRALAYAM (APTEL/2010/32861)"
"2790","PRAMANIKAM","APTEL/2013/51127","25-07-2013","Telugu","Daily","K. RANGANNA","K. RANGANNA","Andhra Pradesh","Kurnool","View        registration details for PRAMANIKAM (APTEL/2013/51127)"
"2791","PRANADATA","APTEL/2014/59507","09-01-2015","Telugu","Weekly","SUNKARA VENKATESWARA RAO","SUNKARA VENKATESWARA RAO","Andhra Pradesh","East Godavari","View        registration details for PRANADATA (APTEL/2014/59507)"
"2792","PRANAHITHA","APTEL/2012/47644","23-01-2013","Telugu","Daily","KAJIPETA SUJATHA","KAZIPETA SUJATHA","Andhra Pradesh","Medak","View        registration details for PRANAHITHA (APTEL/2012/47644)"
"2793","PRANAVA VEDI","APTEL/2007/25595","10-09-2008","Telugu","Monthly","P. BRAHMANANDA CHARY","BRAHMANDA CHARY","Andhra Pradesh","Hyderabad","View        registration details for PRANAVA VEDI (APTEL/2007/25595)"
"2794","PRANAVANADHAM","APTEL/2005/14374","31-01-2005","Telugu","Monthly","A.UMA MAHESWARA SARMA","A.UMA MAHESWARA SARMA","Andhra Pradesh","Visakhapatnam","View        registration details for PRANAVANADHAM (APTEL/2005/14374)"
"2795","PRANTEEYA SAMACHAR","APTEL/2008/27012","06-02-2009","Telugu","Weekly","KOTHAKONDA RAMESHWAR RAO","KOTHAKONDA RAMESHWAR RAO","Andhra Pradesh","Karimnagar","View        registration details for PRANTEEYA SAMACHAR (APTEL/2008/27012)"
"2796","PRANTHIYA VAARTHA","APTEL/25/A0756","30-05-2025","Telugu","Daily","Gollapalli Sandhya","Gollapalli Sandhya","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRANTHIYA VAARTHA (APTEL/25/A0756)"
"2797","PRANTIYA VARTHLU","APTEL/25/A0899","03-06-2025","Telugu","Daily","PILLA SATHISH","PILLA SATHISH","Andhra Pradesh","Visakhapatnam","View        registration details for PRANTIYA VARTHLU (APTEL/25/A0899)"
"2798","PRANUSHA","APTEL/2013/54367","31-01-2014","Telugu","Monthly","K. PRASAD BABU","K. PRASAD BABU","Andhra Pradesh","Rangareddy","View        registration details for PRANUSHA (APTEL/2013/54367)"
"2799","PRAPANCHA SHANTHI","37812","11-02-1982","Telugu","Daily","T.N.S.V.B.VASANTAROY","T N S V B VASANTAROY","Andhra Pradesh","Nalgonda","View        registration details for PRAPANCHA SHANTHI (37812)"
"2800","PRASAD NEWS","APTEL/2017/74698","13-02-2018","Telugu","Daily","SRUNGARAM PRASAD","SRUNGARAM PRASAD","Andhra Pradesh","Srikakulam","View        registration details for PRASAD NEWS (APTEL/2017/74698)"
"2801","PRASANNA  ANDHRA","APTEL/25/A0704","30-05-2025","Telugu","Weekly","ROTIKADI REDDEMMA","ROTIKADI REDDEMMA","Andhra Pradesh","Y.S.R.","View        registration details for PRASANNA  ANDHRA (APTEL/25/A0704)"
"2802","PRASHNINCHE POWERVATHA","APTEL/26/A1332","19-02-2026","Telugu","Daily","KOTA RAMU","KOTA RAMU","Andhra Pradesh","Srikakulam","View        registration details for PRASHNINCHE POWERVATHA (APTEL/26/A1332)"
"2803","PRASNICHADAME SWATHANTRA","APTEL/26/A3541","12-05-2026","Telugu","Daily","PAMARTHI RAMAKRISHNA","PAMARTHI RAMAKRISHNA","Andhra Pradesh","N T R","View        registration details for PRASNICHADAME SWATHANTRA  (APTEL/26/A3541)"
"2804","PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER","APTEL/2014/59326","30-12-2014","Telugu","Daily","PALIKA VENU BABU","PALIKA VENUBABU","Andhra Pradesh","Andhra Pradesh","View        registration details for PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER (APTEL/2014/59326)"
"2805","PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER","APTEL/2015/65074","03-12-2015","Telugu","Monthly","PALIKA VENU BABU","PALIKA VENUBABU","Andhra Pradesh","East Godavari","View        registration details for PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER (APTEL/2015/65074)"
"2806","prasninche gonthuka","APTEL/25/A2401","04-09-2025","Telugu","Daily","vallapurapu venkateswara rao","vallapurapu venkateswara rao","Andhra Pradesh","N T R","View        registration details for prasninche gonthuka (APTEL/25/A2401)"
"2807","PRASNINCHE HAKKU","APTEL/25/A0180","09-05-2025","Telugu","Daily","Singamala Venkata Ramanaiah","Singamala Venkata Ramanaiah","Andhra Pradesh","Y.S.R.","View        registration details for PRASNINCHE HAKKU (APTEL/25/A0180)"
"2808","PRATAH SANDESH","APHIN/2009/27323","20-03-2009","Hindi","Daily","ASHWANI KUMAR CHOUDHARY","ASHWANI KUMAR CHOUDHARY","Andhra Pradesh","Visakhapatnam","View        registration details for PRATAH SANDESH (APHIN/2009/27323)"
"2809","PRATAHKAALAM","APTEL/2018/77072","27-03-2019","Telugu","Daily","U.V.S. SURYA KUMAR","U.V.S.  SURYA KUMAR","Andhra Pradesh","Krishna","View        registration details for PRATAHKAALAM (APTEL/2018/77072)"
"2810","PRATAHKAALAM","APTEL/2012/49140","10-04-2013","Telugu","Daily","U.V.S. SURYA KUMAR","U.V.S.  SURYA KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for PRATAHKAALAM (APTEL/2012/49140)"
"2811","PRATAHKAALAM","APTEL/2008/26978","03-02-2009","Telugu","Daily","U.V.S. SURYA KUMAR","U.V.S.  SURYA KUMAR","Andhra Pradesh","Hyderabad","View        registration details for PRATAHKAALAM (APTEL/2008/26978)"
"2812","PRATAHKAALAM","APTEL/2015/63556","03-08-2015","Telugu","Daily","U.V.S. SURYA KUMAR","U.V.S.  SURYA KUMAR","Andhra Pradesh","Chittoor","View        registration details for PRATAHKAALAM (APTEL/2015/63556)"
"2813","PRATHI NIMISHAM","APTEL/2012/42345","17-05-2012","Telugu","Daily","SHAIK MOULALI","SHAIK MOULALI","Andhra Pradesh","Guntur","View        registration details for PRATHI NIMISHAM (APTEL/2012/42345)"
"2814","PRATHI NITHYAM SAMACHARAM","APTEL/2017/71670","05-05-2017","Telugu","Daily","SOLA PRASAD","SOLA PRASAD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRATHI NITHYAM SAMACHARAM (APTEL/2017/71670)"
"2815","PRATHI UDAYAM","APTEL/26/A1490","16-03-2026","Telugu","Monthly","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Krishna","View        registration details for PRATHI UDAYAM (APTEL/26/A1490)"
"2816","PRATHI UDAYAM","APTEL/2014/55834","04-06-2014","Telugu","Monthly","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Krishna","View        registration details for PRATHI UDAYAM (APTEL/2014/55834)"
"2817","PRATHI UDAYAM","APTEL/2012/46272","06-11-2012","Telugu","Daily","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRATHI UDAYAM (APTEL/2012/46272)"
"2818","PRATHI UDAYAM","APTEL/2014/58377","18-11-2014","Telugu","Monthly","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRATHI UDAYAM (APTEL/2014/58377)"
"2819","PRATHI UDAYAM","APTEL/2011/41258","21-03-2012","Telugu","Daily","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Chittoor","View        registration details for PRATHI UDAYAM (APTEL/2011/41258)"
"2820","PRATHI UDAYAM","APTEL/2012/46080","30-10-2012","Telugu","Daily","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Andhra Pradesh","Krishna","View        registration details for PRATHI UDAYAM (APTEL/2012/46080)"
"2821","PRATHIPADU EXPRESS","APTEL/2015/65078","03-12-2015","Telugu","Daily","BATCHALA RAMESH BABU","BATCHALA RAMESH BABU","Andhra Pradesh","Guntur","View        registration details for PRATHIPADU EXPRESS (APTEL/2015/65078)"
"2822","PRATHYAKSHA SAKSHI","APTEL/2011/38267","15-07-2011","Telugu","Daily","KANDUKURI PARAMESHWAR RAO","KANDUKURI PARAMESHWAR RAO","Andhra Pradesh","Karimnagar","View        registration details for PRATHYAKSHA SAKSHI (APTEL/2011/38267)"
"2823","PRATIBIMBAM","APTEL/2010/36563","30-03-2011","Telugu","Monthly","AZENDLA MURALI","AZENDLA MURALI","Andhra Pradesh","Hyderabad","View        registration details for PRATIBIMBAM (APTEL/2010/36563)"
"2824","PRATINITYAM","APTEL/2018/75057","12-03-2018","Telugu","Daily","PULIMI KIRAN KUMAR","PULIMI KIRAN KUMAR","Andhra Pradesh","Y.S.R.","View        registration details for PRATINITYAM (APTEL/2018/75057)"
"2825","PRATYAKSHA VAARTHA","APTEL/2007/21503","18-10-2007","Telugu","Daily","LAKSHMI RAJAM","M/S. GANESH ENTERPRISES INDIA","Andhra Pradesh","Karimnagar","View        registration details for PRATYAKSHA VAARTHA (APTEL/2007/21503)"
"2826","PRATYAKSHASAAKSHI TELUGUDAILY","APTEL/25/A5076","11-12-2025","Telugu","Daily","PANTA SIVAKUMAR REDDY","PANTA SIVAKUMAR REDDY","Andhra Pradesh","Nandyal","View        registration details for PRATYAKSHASAAKSHI TELUGUDAILY (APTEL/25/A5076)"
"2827","PRAVALLIKA NAA DESAM NAA VAARTHA","APTEL/26/A2170","02-04-2026","Telugu","Monthly","BANNA SIMHADRI","BANNA SIMHADRI","Andhra Pradesh","Visakhapatnam","View        registration details for PRAVALLIKA NAA DESAM NAA VAARTHA (APTEL/26/A2170)"
"2828","PRAVASAM","APTEL/2019/77922","22-08-2019","Telugu","Monthly","MANTRI SURESH","MANTRI SURESH","Andhra Pradesh","Srikakulam","View        registration details for PRAVASAM (APTEL/2019/77922)"
"2829","PRAYOJANAM","APTEL/2011/38745","02-09-2011","Telugu","Daily","GUTHALA DEENBABU","GUTHALA DEEN BABU","Andhra Pradesh","East Godavari","View        registration details for PRAYOJANAM (APTEL/2011/38745)"
"2830","PRAYOKTHA","TEL/2016/71950","22-05-2017","Telugu","Monthly","RAVURI RAMESH BABU","RAVURI RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAYOKTHA (TEL/2016/71950)"
"2831","PRAYOKTHA","APTEL/25/A3355","21-10-2025","Telugu","Daily","RAVURI RAMESH BABU","RAVURI RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRAYOKTHA (APTEL/25/A3355)"
"2832","PREM LAHARI","36517","01-01-1982","Marathi","Quarterly","B.G. PANT","SH PANT WANGAMAYA PRAKASHAN MANDAL","Andhra Pradesh","Belagavi","View        registration details for PREM LAHARI (36517)"
"2833","PREMA LEKHA","APTEL/2012/42361","17-05-2012","Telugu","Monthly","P.U.A.V.PRASAD","P.U.A.V.PRASAD","Andhra Pradesh","Rangareddy","View        registration details for PREMA LEKHA (APTEL/2012/42361)"
"2834","PREMA PALUKULU","APTEL/2000/10602","28-11-2002","Telugu","Monthly","J. NAGENDRAM","J. NAGENDRAM","Andhra Pradesh","Guntur","View        registration details for PREMA PALUKULU (APTEL/2000/10602)"
"2835","PREMAJYOTHI","3264","08-09-1950","English, Telugu","Weekly","PALAKODETY SURYA PRAKASA RAO","PALAKODETY SURYA PRAKASA RAO","Andhra Pradesh","East Godavari","View        registration details for PREMAJYOTHI (3264)"
"2836","PRESHNA DAILY EVENING PATRIKA","APTEL/2009/36999","29-04-2011","Telugu","Daily","GORAKALA RAMDAS","G. RAMDAS","Andhra Pradesh","Visakhapatnam","View        registration details for PRESHNA DAILY EVENING PATRIKA (APTEL/2009/36999)"
"2837","PRESS & MEDIA SHAKTHI","APENG/2010/35281","10-01-2011","English","Daily","DR. D. RAVISANKAR","D. RAVISANKAR","Andhra Pradesh","Chittoor","View        registration details for PRESS & MEDIA SHAKTHI (APENG/2010/35281)"
"2838","PRESS POWER","APTEL/2022/83929","01-05-2023","Telugu","Monthly","MALLU MADHU","MALLU MADHU","Andhra Pradesh","Kurnool","View        registration details for PRESS POWER (APTEL/2022/83929)"
"2839","Prethyeka Samacharam","APTEL/25/A3789","07-11-2025","Telugu","Monthly","KONCHADA KRISHNA BHAGAVAN","KONCHADA KRISHNA BHAGAVAN","Andhra Pradesh","Srikakulam","View        registration details for Prethyeka Samacharam (APTEL/25/A3789)"
"2840","PRIME FIVE NEWS PATRIKA","APMUL/26/A0847","30-01-2026","Telugu","Daily","ETCHERLA GOPALA SWAMY","PRIME5NEWS","Andhra Pradesh","Srikakulam","View        registration details for PRIME FIVE NEWS PATRIKA                                           (APMUL/26/A0847)"
"2841","PRIME NEWS","APTEL/2022/83061","31-01-2023","Telugu","Monthly","PAPURI CHINNA HAZARATHAIAH","PAPURI CHINNA HAZARATHAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PRIME NEWS (APTEL/2022/83061)"
"2842","PRIYA","15726","01-01-1967","Telugu","Monthly","M. RADHAKRISHNA","M RADHAKRISHNA","Andhra Pradesh","Krishna","View        registration details for PRIYA (15726)"
"2843","PRIYA VANI","APTEL/2023/89015","25-09-2024","TELUGU","Daily","SAMPANGI ANJANEYULU","SANPANGI ANJANEYULU","Andhra Pradesh","Kurnool","View        registration details for PRIYA VANI (APTEL/2023/89015)"
"2844","PRIYATAMA NAYAKUDU","APTEL/2015/61313","16-04-2015","Telugu","Monthly","VELAGA ASHOK KUMAR","VELAGA ASHOK KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for PRIYATAMA NAYAKUDU (APTEL/2015/61313)"
"2845","PRODDATUR SAMACHAR","TEL/2018/75780","27-07-2018","Telugu","Monthly","BASIREDDY RAMANA REDDY","BASIREDDY RAMANA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for PRODDATUR SAMACHAR (TEL/2018/75780)"
"2846","PROGRESS NEWS","APTEL/2013/52229","24-09-2013","Telugu","Daily","MANCHALA SRINIVASA RAO","MANCHALA SRINIVASA RAO","Andhra Pradesh","Guntur","View        registration details for PROGRESS NEWS (APTEL/2013/52229)"
"2847","PRUDVI","APTEL/2012/47243","31-12-2012","Telugu","Daily","PAGADALA NAGAIAH","PAGADALA NAGAIAH","Andhra Pradesh","Nalgonda","View        registration details for PRUDVI (APTEL/2012/47243)"
"2848","PSYCHOLOGICAL GUIDE","APENG/2011/37072","04-05-2011","English","Monthly","KINTHADA APPA RAO","KINTHADA APPA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for PSYCHOLOGICAL GUIDE (APENG/2011/37072)"
"2849","PSYCHOLOGICAL GUIDE","APTEL/2012/42215","14-05-2012","Telugu","Monthly","KINTHADA APPA RAO","KINTHADA APPA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for PSYCHOLOGICAL GUIDE (APTEL/2012/42215)"
"2850","PUBLIC CHOICE","APENG/2012/47612","22-01-2013","English","Daily","SHAIK. HUSSAINSHA","SHAIK HUSSAINSHA","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC CHOICE (APENG/2012/47612)"
"2851","PUBLIC CHOICE","APENG/2013/54386","31-01-2014","English","Daily","SHAIK.HUSSAINSHA","SHAIK HUSSAINSHA","Andhra Pradesh","Kurnool","View        registration details for PUBLIC CHOICE (APENG/2013/54386)"
"2852","PUBLIC CHOICE","APENG/2010/33223","06-08-2010","English","Daily","SHAIK . HUSSAINSHA","SHAIK HUSSAINSHA","Andhra Pradesh","Hyderabad","View        registration details for PUBLIC CHOICE (APENG/2010/33223)"
"2853","PUBLIC CHOICE","APENG/2013/48582","13-03-2013","English","Daily","SHAIK HUSSAINSHA","SHAIK HUSSAINSHA","Andhra Pradesh","Krishna","View        registration details for PUBLIC CHOICE (APENG/2013/48582)"
"2854","PUBLIC EYE","APTEL/25/A1343","20-06-2025","Telugu","Monthly","DANGA RAJARAO","DANGA RAJARAO","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC EYE (APTEL/25/A1343)"
"2855","PUBLIC FRONT","APENG/2013/52897","31-10-2013","English","Weekly","S.M. KALEEMULLAH SIDDIQUI","S.M. KALEEMULLAH SIDDIQUI","Andhra Pradesh","Hyderabad","View        registration details for PUBLIC FRONT (APENG/2013/52897)"
"2856","PUBLIC ISSUE","APTEL/25/A0819","02-06-2025","Telugu","Daily","Maddineni Venkata Chalapathirao","Maddineni Venkata Chalapathirao","Andhra Pradesh","Guntur","View        registration details for PUBLIC ISSUE (APTEL/25/A0819)"
"2857","PUBLIC JOURNALIST","APTEL/2013/54320","29-01-2014","Telugu","Monthly","PESALA VENKATA MURALI","PESALA VENKATA MURALI","Andhra Pradesh","Anantapur","View        registration details for PUBLIC JOURNALIST (APTEL/2013/54320)"
"2858","PUBLIC POWER","APTEL/2012/50057","30-05-2013","Telugu","Daily","MD.IBRAHIM","MD.IBRAHIM","Andhra Pradesh","Kurnool","View        registration details for PUBLIC POWER (APTEL/2012/50057)"
"2859","PUBLIC RIGHT","APTEL/26/A3971","20-05-2026","Telugu","Weekly","PENUMALA GOPALA KRISHNA BABU","PENUMALA GOPALA KRISHNA BABU","Andhra Pradesh","Krishna","View        registration details for PUBLIC RIGHT (APTEL/26/A3971)"
"2860","PUBLIC RULE","APTEL/2023/87681","26-06-2024","Telugu","Monthly","ADHIKARI JAGADEESWARARAO","ADHIKARI JAGADEESWARARAO","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC RULE (APTEL/2023/87681)"
"2861","PUBLIC SATTA","APTEL/25/A0775","30-05-2025","Telugu","Monthly","KOPPU SRINIVASARAO","KOPPU SRINIVASARAO","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC SATTA (APTEL/25/A0775)"
"2862","PUBLIC SPEECH","APTEL/25/A0528","28-05-2025","Telugu","Daily","SUNKARA RAJA","SUNKARA RAJA","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC SPEECH (APTEL/25/A0528)"
"2863","PUBLIC TODAY","APTEL/2011/39606","15-11-2011","Telugu","Monthly","A RAJA REDDY","A RAJA REDDY","Andhra Pradesh","Chittoor","View        registration details for PUBLIC TODAY (APTEL/2011/39606)"
"2864","PUBLIC VARTHA","APTEL/2022/82045","26-08-2022","Telugu","Daily","PATAHAN KARESHMA KHATHU","PATAHAN KARESHMA KHATHU","Andhra Pradesh","Kurnool","View        registration details for PUBLIC VARTHA (APTEL/2022/82045)"
"2865","PUBLIC VEDIKA","APTEL/2014/60921","23-03-2015","Telugu","Monthly","K.A.DORA","K.A. DORA","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIC VEDIKA (APTEL/2014/60921)"
"2866","PUBLIC VIEW","APTEL/2023/88653","22-08-2024","TELUGU","Daily","CHIRIKI LOKESWARA RAO","CHIRIKI LOKESWARA RAO","Andhra Pradesh","Andhra Pradesh","View        registration details for PUBLIC VIEW (APTEL/2023/88653)"
"2867","PUBLIC VISION","APTEL/2015/61678","30-04-2015","Telugu","Fortnightly","D. HANUMAHTA RAO","D. HANUMAHTA RAO","Andhra Pradesh","Guntur","View        registration details for PUBLIC VISION (APTEL/2015/61678)"
"2868","PUBLIC VOICE","APTEL/2011/41891","01-05-2012","Telugu","Monthly","G.M. JAFURULLA","G.M. JAFURULLA","Andhra Pradesh","Kurnool","View        registration details for PUBLIC VOICE (APTEL/2011/41891)"
"2869","PUBLIC VOICE","APTEL/2015/65421","31-12-2015","Telugu","Daily","G.M. JAFURULLA","G.M. JAFURULLA","Andhra Pradesh","Kurnool","View        registration details for PUBLIC VOICE (APTEL/2015/65421)"
"2870","PUBLIK IDI ANDARI PATRIKA","APTEL/2013/53310","28-11-2013","Telugu","Daily","P.V. BHASKAR RAO","P.V. BHASKAR RAO","Andhra Pradesh","Visakhapatnam","View        registration details for PUBLIK IDI ANDARI PATRIKA (APTEL/2013/53310)"
"2871","pukaar urdu ki","APURD/25/A2490","11-09-2025","Urdu","Daily","S M A NASIR HUSSAIN","S M A NASIR HUSSAIN","Andhra Pradesh","Kurnool","View        registration details for pukaar urdu ki (APURD/25/A2490)"
"2872","PULIPANJA","APTEL/2017/73450","03-10-2017","Telugu","Daily","Chakali Sreenivasulu","Chakali Sreenivasulu","Andhra Pradesh","Kurnool","View        registration details for PULIPANJA (APTEL/2017/73450)"
"2873","PUNNAMI","APTEL/2013/50066","30-05-2013","Telugu","Daily","SARVEPALLI KOTESWARA RAO","SARVEPALLI KOTESWARA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PUNNAMI (APTEL/2013/50066)"
"2874","PUNNAMI","APTEL/2008/26922","27-01-2009","Telugu","Monthly","S. KOTESWARA RAO","SARVEPALLI KOTESWARARAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PUNNAMI (APTEL/2008/26922)"
"2875","PUNNAMI SAAYANKAALAM DINA PATRIKA","APTEL/2017/71963","24-05-2017","Telugu","Daily","SARVEPALLI KOTESWARA RAO","SARVEPALLI KOTESWARA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for PUNNAMI SAAYANKAALAM DINA PATRIKA (APTEL/2017/71963)"
"2876","PUNYA KSHETRAM","APTEL/2015/64516","28-10-2015","Telugu","Monthly","C.S.V. MADHUSUDHANACHAR","C S V MADHUSUDHANACHAR","Andhra Pradesh","Kurnool","View        registration details for PUNYA KSHETRAM (APTEL/2015/64516)"
"2877","PUNYA TEJAM","APTEL/2016/73148","30-08-2017","Telugu","Monthly","T.V.S.S.N. SYAMALA RAO","T.V.S.S.N.SYAMALA RAO","Andhra Pradesh","East Godavari","View        registration details for PUNYA TEJAM (APTEL/2016/73148)"
"2878","PUNYAGIRI","APTEL/2015/62040","20-05-2015","Telugu","Weekly","KAVURI VENU KRISHNA","KAVURI VENU KRISHNA","Andhra Pradesh","Visakhapatnam","View        registration details for PUNYAGIRI (APTEL/2015/62040)"
"2879","PURAPALAKA JYOTHI","APTEL/2013/52469","07-10-2013","Telugu","Monthly","N. PURUSHOTTAM","N. PURUSHOTTAM","Andhra Pradesh","Chittoor","View        registration details for PURAPALAKA JYOTHI (APTEL/2013/52469)"
"2880","PURAPALAKA TODAY","APTEL/2015/63718","10-08-2015","Telugu","Monthly","KOTHAPALLI ANIL KUMAR REDDY","KOTHAPALLI ANIL KUMAR REDDY","Andhra Pradesh","Anantapur","View        registration details for PURAPALAKA TODAY (APTEL/2015/63718)"
"2881","PURAPALAKA VAARTHA","APTEL/2014/57721","14-10-2014","Telugu","Monthly","ALLU BHASKAR RAO","ALLU BHASKAR RAO","Andhra Pradesh","Srikakulam","View        registration details for PURAPALAKA VAARTHA (APTEL/2014/57721)"
"2882","PURNIMA","APTEL/2014/69457","30-11-2016","Telugu","Monthly","NUKELLA TATARAO","NUKELLA TATARAO","Andhra Pradesh","West Godavari","View        registration details for PURNIMA (APTEL/2014/69457)"
"2883","puskara godari","APTEL/26/A3567","13-05-2026","Telugu","Daily","BOLLA SRINU","BOLLA SRINU","Andhra Pradesh","Eluru","View        registration details for puskara godari (APTEL/26/A3567)"
"2884","PUTTAPARTHI SAMACHAR","APTEL/2022/85139","05-07-2023","Telugu","Daily","GOGULA CHAKRAPANI","GOGULA CHAKRAPANI","Andhra Pradesh","Anantapur","View        registration details for PUTTAPARTHI SAMACHAR (APTEL/2022/85139)"
"2885","QADEEM TARKASH","APURD/2012/47738","28-01-2013","Urdu","Daily","MAHMOOD ALI","MAHMOOD ALI","Andhra Pradesh","Hyderabad","View        registration details for QADEEM TARKASH (APURD/2012/47738)"
"2886","QAWMI ITTEKHAB","APENG/2010/33950","08-10-2010","English","Daily","MOHAMMED ATEEQ  AKBAR","MOHD. ATEEQ AKBER","Andhra Pradesh","Hyderabad","View        registration details for QAWMI ITTEKHAB (APENG/2010/33950)"
"2887","QAWMI ITTEKHAB","APHIN/2010/33951","08-10-2010","Hindi","Daily","MOHAMMED ATEEQ  AKBAR","MOHD. ATEEQ AKBER","Andhra Pradesh","Hyderabad","View        registration details for QAWMI ITTEKHAB (APHIN/2010/33951)"
"2888","QUALIFIED JOURNALISAM","APTEL/26/A2958","29-04-2026","Telugu","Monthly","GANJI SURESH KUMAR","GANJI SURESH KUMAR","Andhra Pradesh","Y.S.R.","View        registration details for QUALIFIED JOURNALISAM (APTEL/26/A2958)"
