"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"3753","TELUGU SAMACHARA PATRIKA ANANTHA TEJASSU","APTEL/26/A3711","14-05-2026","Telugu","Monthly","SARASWATHI RAM KUMAR","SARASWATHI RAM KUMAR","Andhra Pradesh","Ananthapur","View        registration details for TELUGU SAMACHARA PATRIKA ANANTHA TEJASSU (APTEL/26/A3711)"
"3754","TELUGU SATHA MANADI","APTEL/2009/29396","29-10-2009","Telugu","Fortnightly","ASHANNA GUDEM","ASHANNA GUDEM","Andhra Pradesh","Mahbubnagar","View        registration details for TELUGU SATHA MANADI (APTEL/2009/29396)"
"3755","TELUGU SEEMA","APTEL/2005/16725","27-10-2005","Telugu","Daily","K V PUNNARAO","K V PUNNARAO","Andhra Pradesh","Guntur","View        registration details for TELUGU SEEMA (APTEL/2005/16725)"
"3756","TELUGU SEEMA","5702","01-06-1961","Telugu","Weekly","KANDAKATIA VENKATA PUNNARAO","K.V. PUNNARAO","Andhra Pradesh","Guntur","View        registration details for TELUGU SEEMA (5702)"
"3757","TELUGU STAR TODAY","APTEL/2010/35867","22-02-2011","Telugu","Weekly","RAZIA BI","RAZIA BI","Andhra Pradesh","Kurnool","View        registration details for TELUGU STAR TODAY (APTEL/2010/35867)"
"3758","TELUGU STAR TODAY","APTEL/2014/59055","17-12-2014","Telugu","Daily","RAZIA BI","RAZIA BI","Andhra Pradesh","Kurnool","View        registration details for TELUGU STAR TODAY (APTEL/2014/59055)"
"3759","TELUGU TORANAM","APTEL/2004/13791","12-01-2004","Telugu","Fortnightly","ANNAVARAPU BRAHMAIAH","A.BRAHMAIAH","Andhra Pradesh","Krishna","View        registration details for TELUGU TORANAM (APTEL/2004/13791)"
"3760","TELUGU TRACK","APTEL/2022/85480","05-10-2023","Telugu","Weekly","KIRAN KUMAR UDARA","KIRAN KUMAR UDARA","Andhra Pradesh","Krishna","View        registration details for TELUGU TRACK (APTEL/2022/85480)"
"3761","TELUGU VARTHA","APTEL/26/A2450","13-04-2026","Telugu","Daily","SHAIK SHAHINA","SHAIK SHAHINA","Andhra Pradesh","Krishna","View        registration details for TELUGU VARTHA (APTEL/26/A2450)"
"3762","TELUGU VARTHA","APTEL/25/A4260","21-11-2025","Telugu","Monthly","SHAIK SHAHINA","SHAIK SHAHINA","Andhra Pradesh","Kurnool","View        registration details for TELUGU VARTHA (APTEL/25/A4260)"
"3763","TELUGU VARTHA","APTEL/26/A1368","25-02-2026","Telugu","Daily","SHAIK SHAHINA","SHAIK SHAHINA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for TELUGU VARTHA (APTEL/26/A1368)"
"3764","TELUGU VARTHA","APTEL/25/A4408","28-11-2025","Telugu","Daily","SHAIK SHAHINA","SHAIK SHAHINA","Andhra Pradesh","Y.S.R.","View        registration details for TELUGU VARTHA (APTEL/25/A4408)"
"3765","TELUGU VARTHA","APTEL/2022/81833","17-08-2022","Telugu","Daily","DUDYALA SHAHEENA","DUDYALA SHAHEENA","Andhra Pradesh","Kurnool","View        registration details for TELUGU VARTHA (APTEL/2022/81833)"
"3766","TELUGU VELUGU","10775","21-06-1965","Telugu","Fortnightly","NADELLA BHASKARA RAO","NADEELA BHASKARA RAO","Andhra Pradesh","Krishna","View        registration details for TELUGU VELUGU (10775)"
"3767","TELUGU VELUGU","21056","27-11-1970","Telugu","Weekly","P.RAMAKRISHNA REDDY","P.RAMAKRISHNA REDDY","Andhra Pradesh","Krishna","View        registration details for TELUGU VELUGU (21056)"
"3768","TELUGU VIDYARTHI","3233","26-05-1958","Telugu","Monthly","KOLLURI SARADAAMBA","KOLLURI SARADAAMBA","Andhra Pradesh","Krishna","View        registration details for TELUGU VIDYARTHI (3233)"
"3769","TELUGU WAARAM","APTEL/2011/37722","03-06-2011","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Mahbubnagar","View        registration details for TELUGU WAARAM (APTEL/2011/37722)"
"3770","TELUGU WAARAM","APTEL/2007/22861","05-02-2008","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Visakhapatnam","View        registration details for TELUGU WAARAM (APTEL/2007/22861)"
"3771","TELUGU WAARAM","APTEL/2010/35938","25-02-2011","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Andhra Pradesh","View        registration details for TELUGU WAARAM (APTEL/2010/35938)"
"3772","TELUGU WAARAM","APTEL/2009/28996","18-09-2009","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Krishna","View        registration details for TELUGU WAARAM (APTEL/2009/28996)"
"3773","TELUGU WAARAM","APTEL/2010/35656","07-02-2011","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Rangareddy","View        registration details for TELUGU WAARAM (APTEL/2010/35656)"
"3774","TELUGU WAARAM","APTEL/2009/28970","15-09-2009","Telugu","Daily","T. PRIYAMVADA","T. PRIYAMVADA","Andhra Pradesh","Anantapur","View        registration details for TELUGU WAARAM (APTEL/2009/28970)"
"3775","TELUGUDAILY NETIPRAGATHI","APTEL/25/A3033","07-10-2025","Telugu","Daily","EDIGA PAVAN KUMAR","EDIGA PAVAN KUMAR","Andhra Pradesh","Kurnool","View        registration details for TELUGUDAILY NETIPRAGATHI  (APTEL/25/A3033)"
"3776","TELUGUKALAM TELUGUDAILY","APTEL/25/A5165","16-12-2025","Telugu","Daily","ACHUKATLA KHADAR BASHA","ACHUKATLA KHADAR BASHA","Andhra Pradesh","Ananthapur","View        registration details for TELUGUKALAM TELUGUDAILY (APTEL/25/A5165)"
"3777","TELUGULO VAARTHAVAHINI","APTEL/26/A0710","23-01-2026","Telugu","Weekly","yerramsetty suresh","yerramsetty suresh","Andhra Pradesh","Visakhapatnam","View        registration details for TELUGULO VAARTHAVAHINI (APTEL/26/A0710)"
"3778","TELUGUPATRIKA NYAYAVAANI","APTEL/26/A0160","01-01-2026","Telugu","Daily","MANIYAR DADA SAHEB","MANIYAR DADA SAHEB","Andhra Pradesh","Ananthapur","View        registration details for TELUGUPATRIKA NYAYAVAANI  (APTEL/26/A0160)"
"3779","TELUGUPATRIKA SMARTPRABHA","APTEL/26/A2583","15-04-2026","Telugu","Monthly","LINGARKAR NAGARAJU","LINGARKAR NAGARAJU","Andhra Pradesh","Kurnool","View        registration details for TELUGUPATRIKA SMARTPRABHA (APTEL/26/A2583)"
"3780","TELUGUVARAM","52819","25-07-1992","Telugu","Weekly","PUTTA KRISHNA SUDHAKAR REDDY","PUTTA KRISHNA SUDHAKAR REDDY","Andhra Pradesh","Hyderabad","View        registration details for TELUGUVARAM (52819)"
"3781","TELUSUKO","APTEL/2004/16155","22-09-2004","Telugu","Monthly","M.SIVAKUMAR","M.SIVA KUMAR","Andhra Pradesh","Vizianagaram","View        registration details for TELUSUKO (APTEL/2004/16155)"
"3782","TENALI EXPRESS","APTEL/2015/66453","17-03-2016","Telugu","Daily","RAMESH BABU BATCHALA","RAMESH BABU BATCHALA","Andhra Pradesh","Guntur","View        registration details for TENALI EXPRESS (APTEL/2015/66453)"
"3783","TENALI NEWS","APTEL/2011/38709","30-08-2011","Telugu","Fortnightly","YELLAMATI JASMINE","YELLAMATI JASMINE","Andhra Pradesh","Guntur","View        registration details for TENALI NEWS (APTEL/2011/38709)"
"3784","TERROR","APTEL/2007/21418","12-10-2007","Telugu","Monthly","K. ADINARAYANA","K. ADINARAYANA","Andhra Pradesh","Vizianagaram","View        registration details for TERROR (APTEL/2007/21418)"
"3785","THAAJAVAARTHA","APTEL/25/A4345","27-11-2025","Telugu","Daily","MAMIDI YELLAREDDY","MAMIDI YELLAREDDY","Andhra Pradesh","Y.S.R.","View        registration details for THAAJAVAARTHA (APTEL/25/A4345)"
"3786","THAAJAVAARTHA","APTEL/25/A0836","02-06-2025","Telugu","Monthly","MAMIDI YELLA REDDY","MAMIDI YELLA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for THAAJAVAARTHA (APTEL/25/A0836)"
"3787","THADAKA","21108","05-05-1972","Telugu","Monthly","RACHAMALLI PITCHAIAH","RACHAMALLI PITCHAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for THADAKA (21108)"
"3788","THANGEDU POOLU","APTEL/2012/47499","16-01-2013","Telugu","Monthly","BHONAGIRI SRIDHAR","BHONAGIRI SRIDHAR","Andhra Pradesh","Nalgonda","View        registration details for THANGEDU POOLU (APTEL/2012/47499)"
"3789","THAPANA AAKRUTHI","APTEL/25/A0933","03-06-2025","Telugu","Daily","M Avinash","M Avinash","Andhra Pradesh","Kurnool","View        registration details for THAPANA AAKRUTHI (APTEL/25/A0933)"
"3790","THARANAM","APTEL/2016/69526","06-12-2016","Telugu","Daily","KANAGUDURU NAGINI","KANAGUDURU NAGINI","Andhra Pradesh","Y.S.R.","View        registration details for THARANAM (APTEL/2016/69526)"
"3791","THE 108 EXPRESS","APTEL/2012/44359","27-07-2012","Telugu","Weekly","RALAMPADU PRAKASH REDDY","RALAMPADU PRAKASH REDDY","Andhra Pradesh","Kurnool","View        registration details for THE 108 EXPRESS (APTEL/2012/44359)"
"3792","THE AMARAVATHI VOICE","APTEL/2017/73489","06-10-2017","Telugu","Daily","BRAHMA NAIDU PAGALLA","BRAHMA NAIDU PAGALLA","Andhra Pradesh","Guntur","View        registration details for THE AMARAVATHI VOICE (APTEL/2017/73489)"
"3793","THE AVATAR","APENG/1999/00063","15-11-1999","English","Monthly","VALLURI MEHER CHAITANYA","MEHER CHAITANYA NIKETAN TRUST","Andhra Pradesh","East Godavari","View        registration details for THE AVATAR (APENG/1999/00063)"
"3794","THE BEST OF INDIA","APENG/2013/54324","29-01-2014","English","Annual","FRANCIS FARIAS","FRANCIS FARIAS","Andhra Pradesh","Hyderabad","View        registration details for THE BEST OF INDIA (APENG/2013/54324)"
"3795","The Business Nova","APENG/26/A3654","13-05-2026","English","Quarterly","Y Datha Prem Sai","Y Datha Prem Sai","Andhra Pradesh","Chittoor","View        registration details for The Business Nova (APENG/26/A3654)"
"3796","THE CAPITAL GLOBAL","APENG/25/A1195","10-06-2025","English","Daily","KODALI VEENA","KODALI VEENA","Andhra Pradesh","Krishna","View        registration details for THE CAPITAL GLOBAL (APENG/25/A1195)"
"3797","THE CONSTRUCTION FOCUS","APENG/2018/75741","23-07-2018","English","Monthly","PALLE KARUNAKAR REDDY","PALLE KARUNAKAR REDDY","Andhra Pradesh","Kurnool","View        registration details for THE CONSTRUCTION FOCUS (APENG/2018/75741)"
"3798","THE DANCE INDIA","APENG/2016/68616","06-09-2016","English","Monthly","BATHINA RANGA VIKRAM KUMAR","BATHINA RANGA VIKRAM KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for THE DANCE INDIA (APENG/2016/68616)"
"3799","THE DEMOCRATIC NEWS","APENG/2009/29384","28-10-2009","English","Daily","SYED HASHIM ADIL","SYED HASHIM ADIL","Andhra Pradesh","Hyderabad","View        registration details for THE DEMOCRATIC NEWS (APENG/2009/29384)"
"3800","THE DESK","APTEL/2023/87638","24-06-2024","TELUGU","Monthly","ATYAM VISWANATH","VISWANATH ATYAM","Andhra Pradesh","","View        registration details for THE DESK (APTEL/2023/87638)"
"3801","THE DESK","APTEL/25/A1426","26-06-2025","Telugu","Monthly","Atyam Viswanath","Atyam Viswanath","Andhra Pradesh","Krishna","View        registration details for THE DESK (APTEL/25/A1426)"
"3802","THE DIARY","APTEL/1998/04946","07-09-1998","Telugu","Daily","MADASU AJAYASESHA KUMAR","MADASU AJAYASESHA KUMAR","Andhra Pradesh","West Godavari","View        registration details for THE DIARY (APTEL/1998/04946)"
"3803","THE DOLLAR BUSINESS","APENG/2014/54643","13-02-2014","English","Monthly","AVNISH GOYAL","VIMBRI MEDIA PVT. LTD.","Andhra Pradesh","Hyderabad","View        registration details for THE DOLLAR BUSINESS (APENG/2014/54643)"
"3804","THE FORT SPARK","APENG/2004/14060","06-05-2004","English","Daily","M.A. RAWOOF","M.A. RAWOOF","Andhra Pradesh","Vizianagaram","View        registration details for THE FORT SPARK (APENG/2004/14060)"
"3805","THE FORT SPARK","APENG/2010/36741","13-04-2011","English","Daily","M.A. RAWOOF","M.A. RAWOOF","Andhra Pradesh","Hyderabad","View        registration details for THE FORT SPARK (APENG/2010/36741)"
"3806","THE FOURTH VOICE","65665","16-07-1996","English","Daily","M. VAMSHI KRISHNA","M. VAMSHI KRISHNA","Andhra Pradesh","Hyderabad","View        registration details for THE FOURTH VOICE (65665)"
"3807","THE FOURTH VOICE","APENG/2006/17790","25-10-2006","English","Daily","M. VAMSHI KRISHNA","M. VAMSHI KRISHNA","Andhra Pradesh","Krishna","View        registration details for THE FOURTH VOICE (APENG/2006/17790)"
"3808","THE FRAGRANCE OF SAFA","APBIL/2013/48589","13-03-2013","English, Urdu","Monthly","MD. ISMAIL SHAREEF","MD. ISMAIL SHAREEF","Andhra Pradesh","Nalgonda","View        registration details for THE FRAGRANCE OF SAFA (APBIL/2013/48589)"
"3809","THE HANS INDIA","APENG/2012/41968","04-05-2012","ENGLISH","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","","View        registration details for THE HANS INDIA (APENG/2012/41968)"
"3810","THE HANS INDIA","APENG/2012/41969","04-05-2012","ENGLISH","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","","View        registration details for THE HANS INDIA (APENG/2012/41969)"
"3811","THE HANS INDIA","TELENG/2011/38858","08-09-2011","English","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","Hyderabad","View        registration details for THE HANS INDIA (TELENG/2011/38858)"
"3812","THE HANS INDIA","APENG/2012/41970","04-05-2012","ENGLISH","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","","View        registration details for THE HANS INDIA (APENG/2012/41970)"
"3813","THE HANS INDIA","APENG/2015/66601","04-04-2016","English","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","East Godavari","View        registration details for THE HANS INDIA (APENG/2015/66601)"
"3814","THE HANS INDIA","APENG/2015/66605","04-04-2016","English","Daily","K. HANUMANTA RAO","HYDERABAD MEDIA HOUSE LTD.","Andhra Pradesh","Kurnool","View        registration details for THE HANS INDIA (APENG/2015/66605)"
"3815","THE HINDU","APENG/2017/75012","06-03-2018","English","Daily","N. RAVI","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Chennai","View        registration details for THE HINDU (APENG/2017/75012)"
"3816","THE HINDU","APENG/2017/75013","06-03-2018","English","Weekly","N. RAVI","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Chennai","View        registration details for THE HINDU (APENG/2017/75013)"
"3817","THE HINDU","APENG/1990/49947","27-05-2013","English","Daily","NIRMALA LAKSHMAN","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for THE HINDU (APENG/1990/49947)"
"3818","THE HINDU","APENG/1990/49949","27-05-2013","English","Weekly","NIRMALA LAKSHMAN","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for THE HINDU (APENG/1990/49949)"
"3819","THE HINDU","APENG/2001/49937","27-05-2013","English","Daily","NIRMALA LAKSHMAN","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Krishna","View        registration details for THE HINDU (APENG/2001/49937)"
"3820","THE HINDU BUSINESS LINE","APENG/26/A2451","13-04-2026","English","Daily","NIRMALA LAKSHMAN","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for THE HINDU BUSINESS LINE (APENG/26/A2451)"
"3821","THE HINDU BUSINESS LINE","APENG/25/A3623","30-10-2025","English","Daily","NIRMALA LAKSHMAN","THG PUBLISHING PRIVATE LIMITED","Andhra Pradesh","Krishna","View        registration details for THE HINDU BUSINESS LINE (APENG/25/A3623)"
"3822","THE HINDUSTAN VOICE","APTEL/2010/34225","08-11-2010","Telugu","Daily","SANKULA CHANDRA SEKHAR","SANKULA CHANDRA SEKHAR","Andhra Pradesh","Guntur","View        registration details for THE HINDUSTAN VOICE (APTEL/2010/34225)"
"3823","THE HYDERABAD DECCAN","APENG/2008/26590","18-12-2008","English","Daily","SYED OMER","SYED OMER","Andhra Pradesh","Hyderabad","View        registration details for THE HYDERABAD DECCAN (APENG/2008/26590)"
"3824","THE INDIAN MAIL","APENG/2017/75833","06-08-2018","English","Daily","B. VINAYAKA RAO","B VINAYAKA RAO","Andhra Pradesh","Krishna","View        registration details for THE INDIAN MAIL (APENG/2017/75833)"
"3825","THE INVESTIGATION","APTEL/2013/53121","14-11-2013","Telugu","Daily","KAMPELLI KISHANRAO","KAMPELLI KISHANRAO","Andhra Pradesh","Nalgonda","View        registration details for THE INVESTIGATION (APTEL/2013/53121)"
"3826","THE INVESTIGATION","APTEL/2014/54523","06-02-2014","Telugu","Daily","KAMPELLI KISHANRAO","KAMPELLI KISHANRAO","Andhra Pradesh","Visakhapatnam","View        registration details for THE INVESTIGATION (APTEL/2014/54523)"
"3827","THE INVESTIGATION","APTEL/2012/47104","18-12-2012","Telugu","Monthly","KAMPELLI KISHAN RAO","KAMPELLI KISHANRAO","Andhra Pradesh","Nalgonda","View        registration details for THE INVESTIGATION (APTEL/2012/47104)"
"3828","THE JOURNALIST","APTEL/2006/20121","13-06-2007","Telugu","Daily","PORUMAMILLA SUBBA RAO","KARUN MEDIA ENTERPRISE","Andhra Pradesh","Guntur","View        registration details for THE JOURNALIST (APTEL/2006/20121)"
"3829","THE KURNOOL HERALD","APENG/2012/45807","16-10-2012","English","Daily","V. NARENDRA KUMAR","V. NARENDRA KUMAR","Andhra Pradesh","Kurnool","View        registration details for THE KURNOOL HERALD (APENG/2012/45807)"
"3830","THE LAND","APTEL/2008/26849","19-01-2009","Telugu","Fortnightly","PRABHAKAR SOUDHALA","PRABHAKAR SOUDHALA","Andhra Pradesh","Karimnagar","View        registration details for THE LAND (APTEL/2008/26849)"
"3831","THE LEADER VOICE OF PEOPLE","APTEL/2016/68734","14-09-2016","Telugu","Weekly","DARSI SESHA RAO","DARSI SESHARAO","Andhra Pradesh","Guntur","View        registration details for THE LEADER VOICE OF PEOPLE (APTEL/2016/68734)"
"3832","THE LOGUTTU NEWS","APTEL/25/A1079","05-06-2025","Telugu","Weekly","Mannem Sangeetha","Mannem Sangeetha","Andhra Pradesh","Guntur","View        registration details for THE LOGUTTU NEWS (APTEL/25/A1079)"
"3833","THE MAHATMA","3252","21-11-1953","Telugu","Weekly","KROVIRDY SURYA PRAKASHA RAO","K SURYANARAYANA RAO & K S N SUBRAMANAYAM","Andhra Pradesh","Krishna","View        registration details for THE MAHATMA (3252)"
"3834","THE MILLENIUM ENGLISH","APENG/2012/45199","11-09-2012","English","Daily","MOHD QUTUB UDDIN","MOHD QUTUBUDDIN","Andhra Pradesh","Hyderabad","View        registration details for THE MILLENIUM ENGLISH (APENG/2012/45199)"
"3835","THE MINARET CITY","APENG/2008/24014","14-05-2008","English","Monthly","T. DEVIPRIYA","DEVIPRIYA T.","Andhra Pradesh","Hyderabad","View        registration details for THE MINARET CITY (APENG/2008/24014)"
"3836","THE MINARET CITY","APENG/2007/21949","23-11-2007","English","Daily","T. DEVIPRIYA","DEVIPRIYA T.","Andhra Pradesh","Hyderabad","View        registration details for THE MINARET CITY (APENG/2007/21949)"
"3837","THE MINUTES","APENG/2012/45760","12-10-2012","English","Daily","SRIKANTH MAHENDRAKAR","SRIKANTH MAHENDRAKAR","Andhra Pradesh","Hyderabad","View        registration details for THE MINUTES (APENG/2012/45760)"
"3838","THE MONDAY TIMES","APTEL/2015/62735","18-06-2015","Telugu","Monthly","PICINI CHANDRA MOHAN","PICINI CHANDRA MOHAN","Andhra Pradesh","Srikakulam","View        registration details for THE MONDAY TIMES (APTEL/2015/62735)"
"3839","THE NEW INDIAN EXPRESS","APENG/2017/73207","06-09-2017","English","Daily","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","West Godavari","View        registration details for THE NEW INDIAN EXPRESS (APENG/2017/73207)"
"3840","THE NEW INDIAN EXPRESS","APENG/2015/64463","27-10-2015","English","Daily","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Chittoor","View        registration details for THE NEW INDIAN EXPRESS (APENG/2015/64463)"
"3841","THE NEW INDIAN EXPRESS","3463","07-10-1959","English","Daily","R.K. JHUNJHUNWALA","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Guntur","View        registration details for THE NEW INDIAN EXPRESS (3463)"
"3842","THE NEW INDIAN EXPRESS","44901","27-11-1986","English","Daily","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Visakhapatnam","View        registration details for THE NEW INDIAN EXPRESS (44901)"
"3843","THE NEW SUNDAY EXPRESS","APENG/2000/04347","15-11-2000","English","Weekly","R. K. JHUNJHUNWALA","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Guntur","View        registration details for THE NEW SUNDAY EXPRESS (APENG/2000/04347)"
"3844","THE NEW SUNDAY EXPRESS","APENG/2017/73208","06-09-2017","English","Weekly","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","West Godavari","View        registration details for THE NEW SUNDAY EXPRESS (APENG/2017/73208)"
"3845","THE NEW SUNDAY EXPRESS","APENG/2015/64464","27-10-2015","English","Weekly","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Chittoor","View        registration details for THE NEW SUNDAY EXPRESS (APENG/2015/64464)"
"3846","THE NEW SUNDAY EXPRESS","APENG/2000/03875","20-10-2001","English","Weekly","GOPALAN N","EXPRESS PUBLICATIONS (MADURAI) LTD.","Andhra Pradesh","Visakhapatnam","View        registration details for THE NEW SUNDAY EXPRESS (APENG/2000/03875)"
"3847","THE NEXT VIEWER","APENG/2018/76753","25-01-2019","English","Monthly","VIJAYA KUMAR PALEPU","VIJAYA KUMAR PALEPU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for THE NEXT VIEWER (APENG/2018/76753)"
"3848","THE PEER TIMES","APTEL/2014/57127","10-09-2014","Telugu","Monthly","SYED MOHD. PEER","SYED MOHD. PEER","Andhra Pradesh","Kurnool","View        registration details for THE PEER TIMES (APTEL/2014/57127)"
"3849","THE PHOTO CHRONICLE","BIL/2016/69234","09-11-2016","English, Telugu","Daily","SHAIK BAJI","SHAIK BAJI","Andhra Pradesh","Guntur","View        registration details for THE PHOTO CHRONICLE (BIL/2016/69234)"
"3850","THE PHOTO CHRONICLE","APBIL/2017/74335","29-12-2017","English, Telugu","Daily","SHAIK BAJI","SHAIK BAJI","Andhra Pradesh","Prakasam","View        registration details for THE PHOTO CHRONICLE (APBIL/2017/74335)"
"3851","THE PIONEER","APENG/2018/76468","28-11-2018","English","Daily","B. KRISHNA PRASAD","CMYK PRINTECH LIMITED","Andhra Pradesh","Krishna","View        registration details for THE PIONEER (APENG/2018/76468)"
"3852","THE PONNURU EXPRESS","APTEL/2018/75240","16-05-2018","Telugu","Weekly","BATCHALA RAMESH BABU","BATCHALA RAMESH BABU","Andhra Pradesh","Guntur","View        registration details for THE PONNURU EXPRESS (APTEL/2018/75240)"
"3853","THE REPORTER","APTEL/2006/19037","04-04-2007","Telugu","Fortnightly","SYED  NASEER","SYED NASEER","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for THE REPORTER (APTEL/2006/19037)"
"3854","THE SIASAT DAILY","1141","15-08-1949","Urdu","Daily","ABID ALI KHAN","ABID ALI KHAN","Andhra Pradesh","Hyderabad","View        registration details for THE SIASAT DAILY (1141)"
"3855","THE SIDDIPET TIMES","APTEL/2012/52025","13-09-2013","Telugu","Daily","L.RAVICHANDRA","L.RAVI CHANDRA","Andhra Pradesh","Siddipet","View        registration details for THE SIDDIPET TIMES (APTEL/2012/52025)"
"3856","THE SOUTH 9","APBIL/2013/48587","13-03-2013","English, Telugu","Monthly","MANAPATI CHAKRAVARTHI","MANAPATI CHAKRAVARTHI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for THE SOUTH 9 (APBIL/2013/48587)"
"3857","THE SOUTH VISION","APURD/2012/45941","22-10-2012","Urdu","Weekly","SALEEMUDDIN","SALEEMUDDIN","Andhra Pradesh","Hyderabad","View        registration details for THE SOUTH VISION (APURD/2012/45941)"
"3858","THE SOUTH VISION","APENG/2009/29938","02-12-2009","English","Daily","SALEEMUDDIN","SALEEMUDDIN","Andhra Pradesh","Hyderabad","View        registration details for THE SOUTH VISION (APENG/2009/29938)"
"3859","THE SUNDAY TIMES OF INDIA","ENG/2012/62779","22-06-2015","English","Daily","ANIL KUMAR","BENNETT, COLEMAN & CO.LTD","Andhra Pradesh","Visakhapatnam","View        registration details for THE SUNDAY TIMES OF INDIA (ENG/2012/62779)"
"3860","THE TELANGANA WATCH","APENG/2014/55022","20-03-2014","English","Daily","MOHAMMED HAMEED UR RAHMAN","MOHAMMED HAMEED UR RAHMAN","Andhra Pradesh","Hyderabad","View        registration details for THE TELANGANA WATCH (APENG/2014/55022)"
"3861","THE TENALI TIMES","APTEL/2003/11015","04-08-2003","Telugu","Weekly","LUKKA VENKATESWARA RAO","LUKKA VENKATESWARA RAO","Andhra Pradesh","Guntur","View        registration details for THE TENALI TIMES (APTEL/2003/11015)"
"3862","THE TIMES OF ADITHYA","APTEL/2012/42401","18-05-2012","Telugu","Monthly","PULIKANTI NAGENDRANATHA REDDY","PULIKANTI NAGENDRANATHA REDDY","Andhra Pradesh","Anantapur","View        registration details for THE TIMES OF ADITHYA (APTEL/2012/42401)"
"3863","THE TIMES OF INDIA","ENG/2012/48308","26-02-2013","English","Daily","Manoj Yadav","BENNETT, COLEMAN & CO.LTD","Andhra Pradesh","Visakhapatnam","View        registration details for THE TIMES OF INDIA (ENG/2012/48308)"
"3864","THE TIMES OF INDIA","APENG/2015/64514","28-10-2015","English","Daily","Manoj Yadav","BENNETT, COLEMAN & CO.LTD","Andhra Pradesh","Krishna","View        registration details for THE TIMES OF INDIA (APENG/2015/64514)"
"3865","THE TRUE JOURNALISM NIJAM","APTEL/2015/65095","03-12-2015","Telugu","Monthly","B. RAVI KANTH","B. RAVI KANTH","Andhra Pradesh","Visakhapatnam","View        registration details for THE TRUE JOURNALISM NIJAM (APTEL/2015/65095)"
"3866","THE TRUTHFULL MESSENGER","APENG/2013/51410","12-08-2013","English","Daily","K. ANIL KUMAR REDDY","K. ANIL KUMAR REDDY","Andhra Pradesh","Anantapur","View        registration details for THE TRUTHFULL MESSENGER (APENG/2013/51410)"
"3867","THE TRUTHFULL MESSENGER","APENG/2016/68119","29-07-2016","English","Daily","K. ANIL KUMAR REDDY","K. ANIL KUMAR REDDY","Andhra Pradesh","Prakasam","View        registration details for THE TRUTHFULL MESSENGER (APENG/2016/68119)"
"3868","THE TRUTHFULL MESSENGER","APENG/2014/56037","25-06-2014","English","Daily","K. ANIL KUMAR REDDY","K. ANIL KUMAR REDDY","Andhra Pradesh","Visakhapatnam","View        registration details for THE TRUTHFULL MESSENGER (APENG/2014/56037)"
"3869","THE TRUTHFULL MESSENGER","APENG/2014/59056","17-12-2014","English","Monthly","K. ANIL KUMAR REDDY","K. ANIL KUMAR REDDY","Andhra Pradesh","Visakhapatnam","View        registration details for THE TRUTHFULL MESSENGER (APENG/2014/59056)"
